Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
219,2021/2/22,CHI,@,HOU,W 120-100,240,49,91,0.538,34,55,0.618,15,36,0.417,7,10,0.7,120,37,96,0.385,24,56,0.429,13,40,0.325,13,19,0.684,100
220,2021/2/22,HOU,,CHI,L 100-120,240,37,96,0.385,24,56,0.429,13,40,0.325,13,19,0.684,100,49,91,0.538,34,55,0.618,15,36,0.417,7,10,0.7,120
221,2021/2/22,LAL,,WAS,L 124-127 (OT),265,49,104,0.471,34,60,0.567,15,44,0.341,11,17,0.647,124,47,96,0.49,38,71,0.535,9,25,0.36,24,33,0.727,127
222,2021/2/22,WAS,@,LAL,W 127-124 (OT),265,47,96,0.49,38,71,0.535,9,25,0.36,24,33,0.727,127,49,104,0.471,34,60,0.567,15,44,0.341,11,17,0.647,124
223,2021/2/22,MIA,@,OKC,W 108-94,240,36,81,0.444,21,41,0.512,15,40,0.375,21,25,0.84,108,32,74,0.432,18,35,0.514,14,39,0.359,16,19,0.842,94
224,2021/2/22,OKC,,MIA,L 94-108,240,32,74,0.432,18,35,0.514,14,39,0.359,16,19,0.842,94,36,81,0.444,21,41,0.512,15,40,0.375,21,25,0.84,108
225,2021/2/22,PHO,,POR,W 132-100,240,50,99,0.505,34,66,0.515,16,33,0.485,16,18,0.889,132,37,84,0.44,25,45,0.556,12,39,0.308,14,19,0.737,100
226,2021/2/22,POR,@,PHO,L 100-132,240,37,84,0.44,25,45,0.556,12,39,0.308,14,19,0.737,100,50,99,0.505,34,66,0.515,16,33,0.485,16,18,0.889,132
227,2021/2/22,CHO,@,UTA,L 110-132,240,41,89,0.461,30,53,0.566,11,36,0.306,17,21,0.81,110,45,85,0.529,17,30,0.567,28,55,0.509,14,17,0.824,132
228,2021/2/22,UTA,,CHO,W 132-110,240,45,85,0.529,17,30,0.567,28,55,0.509,14,17,0.824,132,41,89,0.461,30,53,0.566,11,36,0.306,17,21,0.81,110
229,2021/2/21,ATL,,DEN,W 123-115,240,42,81,0.519,30,47,0.638,12,34,0.353,27,33,0.818,123,43,84,0.512,27,48,0.563,16,36,0.444,13,16,0.813,115
230,2021/2/21,DEN,@,ATL,L 115-123,240,43,84,0.512,27,48,0.563,16,36,0.444,13,16,0.813,115,42,81,0.519,30,47,0.638,12,34,0.353,27,33,0.818,123
231,2021/2/21,CLE,,OKC,L 101-117,240,39,84,0.464,31,49,0.633,8,35,0.229,15,20,0.75,101,43,79,0.544,30,51,0.588,13,28,0.464,18,24,0.75,117
232,2021/2/21,OKC,@,CLE,W 117-101,240,43,79,0.544,30,51,0.588,13,28,0.464,18,24,0.75,117,39,84,0.464,31,49,0.633,8,35,0.229,15,20,0.75,101
233,2021/2/21,BRK,@,LAC,W 112-108,240,44,92,0.478,33,54,0.611,11,38,0.289,13,19,0.684,112,40,87,0.46,25,52,0.481,15,35,0.429,13,18,0.722,108
234,2021/2/21,LAC,,BRK,L 108-112,240,40,87,0.46,25,52,0.481,15,35,0.429,13,18,0.722,108,44,92,0.478,33,54,0.611,11,38,0.289,13,19,0.684,112
235,2021/2/21,MIL,,SAC,W 128-115,240,44,90,0.489,33,62,0.532,11,28,0.393,29,36,0.806,128,44,100,0.44,32,67,0.478,12,33,0.364,15,20,0.75,115
236,2021/2/21,SAC,@,MIL,L 115-128,240,44,100,0.44,32,67,0.478,12,33,0.364,15,20,0.75,115,44,90,0.489,33,62,0.532,11,28,0.393,29,36,0.806,128
237,2021/2/21,BOS,@,NOP,L 115-120 (OT),265,39,98,0.398,29,61,0.475,10,37,0.27,27,34,0.794,115,42,94,0.447,31,58,0.534,11,36,0.306,25,37,0.676,120
238,2021/2/21,NOP,,BOS,W 120-115 (OT),265,42,94,0.447,31,58,0.534,11,36,0.306,25,37,0.676,120,39,98,0.398,29,61,0.475,10,37,0.27,27,34,0.794,115
239,2021/2/21,MIN,@,NYK,L 99-103,240,33,82,0.402,17,47,0.362,16,35,0.457,17,21,0.81,99,33,78,0.423,27,60,0.45,6,18,0.333,31,38,0.816,103
240,2021/2/21,NYK,,MIN,W 103-99,240,33,78,0.423,27,60,0.45,6,18,0.333,31,38,0.816,103,33,82,0.402,17,47,0.362,16,35,0.457,17,21,0.81,99
241,2021/2/21,DET,@,ORL,L 96-105,240,34,91,0.374,23,51,0.451,11,40,0.275,17,21,0.81,96,35,81,0.432,26,51,0.51,9,30,0.3,26,29,0.897,105
242,2021/2/21,ORL,,DET,W 105-96,240,35,81,0.432,26,51,0.51,9,30,0.3,26,29,0.897,105,34,91,0.374,23,51,0.451,11,40,0.275,17,21,0.81,96
243,2021/2/21,PHI,@,TOR,L 103-110,240,33,85,0.388,22,48,0.458,11,37,0.297,26,35,0.743,103,40,81,0.494,26,47,0.553,14,34,0.412,16,18,0.889,110
244,2021/2/21,TOR,,PHI,W 110-103,240,40,81,0.494,26,47,0.553,14,34,0.412,16,18,0.889,110,33,85,0.388,22,48,0.458,11,37,0.297,26,35,0.743,103
245,2021/2/20,CHI,,SAC,W 122-114,240,49,82,0.598,38,59,0.644,11,23,0.478,13,15,0.867,122,44,98,0.449,36,69,0.522,8,29,0.276,18,22,0.818,114
246,2021/2/20,SAC,@,CHI,L 114-122,240,44,98,0.449,36,69,0.522,8,29,0.276,18,22,0.818,114,49,82,0.598,38,59,0.644,11,23,0.478,13,15,0.867,122
247,2021/2/20,CHO,,GSW,W 102-100,240,37,75,0.493,17,35,0.486,20,40,0.5,8,9,0.889,102,37,85,0.435,24,46,0.522,13,39,0.333,13,17,0.765,100
248,2021/2/20,GSW,@,CHO,L 100-102,240,37,85,0.435,24,46,0.522,13,39,0.333,13,17,0.765,100,37,75,0.493,17,35,0.486,20,40,0.5,8,9,0.889,102
249,2021/2/20,LAL,,MIA,L 94-96,240,33,84,0.393,20,39,0.513,13,45,0.289,15,17,0.882,94,36,85,0.424,28,57,0.491,8,28,0.286,16,23,0.696,96
250,2021/2/20,MIA,@,LAL,W 96-94,240,36,85,0.424,28,57,0.491,8,28,0.286,16,23,0.696,96,33,84,0.393,20,39,0.513,13,45,0.289,15,17,0.882,94
251,2021/2/20,MEM,,PHO,L 97-128,240,36,93,0.387,31,60,0.517,5,33,0.152,20,23,0.87,97,46,86,0.535,22,40,0.55,24,46,0.522,12,13,0.923,128
252,2021/2/20,PHO,@,MEM,W 128-97,240,46,86,0.535,22,40,0.55,24,46,0.522,12,13,0.923,128,36,93,0.387,31,60,0.517,5,33,0.152,20,23,0.87,97
253,2021/2/20,POR,,WAS,L 111-118,240,37,103,0.359,18,48,0.375,19,55,0.345,18,25,0.72,111,45,89,0.506,39,63,0.619,6,26,0.231,22,29,0.759,118
254,2021/2/20,WAS,@,POR,W 118-111,240,45,89,0.506,39,63,0.619,6,26,0.231,22,29,0.759,118,37,103,0.359,18,48,0.375,19,55,0.345,18,25,0.72,111
255,2021/2/19,ATL,@,BOS,L 109-121,240,38,90,0.422,28,60,0.467,10,30,0.333,23,25,0.92,109,50,90,0.556,36,55,0.655,14,35,0.4,7,10,0.7,121
256,2021/2/19,BOS,,ATL,W 121-109,240,50,90,0.556,36,55,0.655,14,35,0.4,7,10,0.7,121,38,90,0.422,28,60,0.467,10,30,0.333,23,25,0.92,109
257,2021/2/19,CLE,,DEN,L 103-120,240,39,83,0.47,27,52,0.519,12,31,0.387,13,21,0.619,103,46,80,0.575,31,49,0.633,15,31,0.484,13,17,0.765,120
258,2021/2/19,DEN,@,CLE,W 120-103,240,46,80,0.575,31,49,0.633,15,31,0.484,13,17,0.765,120,39,83,0.47,27,52,0.519,12,31,0.387,13,21,0.619,103
259,2021/2/19,LAC,,UTA,W 116-112,240,43,89,0.483,33,59,0.559,10,30,0.333,20,22,0.909,116,41,86,0.477,29,52,0.558,12,34,0.353,18,21,0.857,112
260,2021/2/19,UTA,@,LAC,L 112-116,240,41,86,0.477,29,52,0.558,12,34,0.353,18,21,0.857,112,43,89,0.483,33,59,0.559,10,30,0.333,20,22,0.909,116
261,2021/2/19,DET,@,MEM,L 95-109,240,36,86,0.419,22,41,0.537,14,45,0.311,9,13,0.692,95,42,90,0.467,37,70,0.529,5,20,0.25,20,23,0.87,109
262,2021/2/19,MEM,,DET,W 109-95,240,42,90,0.467,37,70,0.529,5,20,0.25,20,23,0.87,109,36,86,0.419,22,41,0.537,14,45,0.311,9,13,0.692,95
263,2021/2/19,MIL,,OKC,W 98-85,240,35,86,0.407,24,52,0.462,11,34,0.324,17,25,0.68,98,31,85,0.365,19,45,0.422,12,40,0.3,11,21,0.524,85
264,2021/2/19,OKC,@,MIL,L 85-98,240,31,85,0.365,19,45,0.422,12,40,0.3,11,21,0.524,85,35,86,0.407,24,52,0.462,11,34,0.324,17,25,0.68,98
265,2021/2/19,MIN,,TOR,L 81-86,240,32,83,0.386,23,45,0.511,9,38,0.237,8,11,0.727,81,28,85,0.329,16,45,0.356,12,40,0.3,18,22,0.818,86
266,2021/2/19,TOR,@,MIN,W 86-81,240,28,85,0.329,16,45,0.356,12,40,0.3,18,22,0.818,86,32,83,0.386,23,45,0.511,9,38,0.237,8,11,0.727,81
267,2021/2/19,NOP,,PHO,L 114-132,240,42,82,0.512,31,50,0.62,11,32,0.344,19,24,0.792,114,51,88,0.58,29,49,0.592,22,39,0.564,8,12,0.667,132
268,2021/2/19,PHO,@,NOP,W 132-114,240,51,88,0.58,29,49,0.592,22,39,0.564,8,12,0.667,132,42,82,0.512,31,50,0.62,11,32,0.344,19,24,0.792,114
269,2021/2/19,GSW,@,ORL,L 120-124,240,46,97,0.474,27,55,0.491,19,42,0.452,9,15,0.6,120,46,94,0.489,28,51,0.549,18,43,0.419,14,17,0.824,124
270,2021/2/19,ORL,,GSW,W 124-120,240,46,94,0.489,28,51,0.549,18,43,0.419,14,17,0.824,124,46,97,0.474,27,55,0.491,19,42,0.452,9,15,0.6,120
271,2021/2/19,CHI,@,PHI,L 105-112,240,40,95,0.421,33,63,0.524,7,32,0.219,18,18,1,105,41,87,0.471,34,66,0.515,7,21,0.333,23,29,0.793,112
272,2021/2/19,PHI,,CHI,W 112-105,240,41,87,0.471,34,66,0.515,7,21,0.333,23,29,0.793,112,40,95,0.421,33,63,0.524,7,32,0.219,18,18,1,105
273,2021/2/18,BRK,@,LAL,W 109-98,240,38,77,0.494,20,38,0.526,18,39,0.462,15,24,0.625,109,40,83,0.482,32,53,0.604,8,30,0.267,10,14,0.714,98
274,2021/2/18,LAL,,BRK,L 98-109,240,40,83,0.482,32,53,0.604,8,30,0.267,10,14,0.714,98,38,77,0.494,20,38,0.526,18,39,0.462,15,24,0.625,109
275,2021/2/18,MIL,,TOR,L 96-110,240,35,88,0.398,25,54,0.463,10,34,0.294,16,23,0.696,96,38,78,0.487,26,43,0.605,12,35,0.343,22,23,0.957,110
276,2021/2/18,TOR,@,MIL,W 110-96,240,38,78,0.487,26,43,0.605,12,35,0.343,22,23,0.957,110,35,88,0.398,25,54,0.463,10,34,0.294,16,23,0.696,96
277,2021/2/18,MIA,@,SAC,W 118-110,240,49,95,0.516,37,61,0.607,12,34,0.353,8,10,0.8,118,43,93,0.462,28,52,0.538,15,41,0.366,9,16,0.563,110
278,2021/2/18,SAC,,MIA,L 110-118,240,43,93,0.462,28,52,0.538,15,41,0.366,9,16,0.563,110,49,95,0.516,37,61,0.607,12,34,0.353,8,10,0.8,118
279,2021/2/17,ATL,@,BOS,W 122-114,240,44,77,0.571,36,53,0.679,8,24,0.333,26,31,0.839,122,40,86,0.465,30,55,0.545,10,31,0.323,24,27,0.889,114
280,2021/2/17,BOS,,ATL,L 114-122,240,40,86,0.465,30,55,0.545,10,31,0.323,24,27,0.889,114,44,77,0.571,36,53,0.679,8,24,0.333,26,31,0.839,122
281,2021/2/17,CHI,,DET,W 105-102,240,41,85,0.482,33,57,0.579,8,28,0.286,15,24,0.625,105,37,82,0.451,29,54,0.537,8,28,0.286,20,24,0.833,102
282,2021/2/17,DET,@,CHI,L 102-105,240,37,82,0.451,29,54,0.537,8,28,0.286,20,24,0.833,102,41,85,0.482,33,57,0.579,8,28,0.286,15,24,0.625,105
283,2021/2/17,GSW,,MIA,W 120-112 (OT),265,43,95,0.453,25,43,0.581,18,52,0.346,16,21,0.762,120,44,97,0.454,31,61,0.508,13,36,0.361,11,12,0.917,112
284,2021/2/17,MIA,@,GSW,L 112-120 (OT),265,44,97,0.454,31,61,0.508,13,36,0.361,11,12,0.917,112,43,95,0.453,25,43,0.581,18,52,0.346,16,21,0.762,120
285,2021/2/17,LAC,,UTA,L 96-114,240,38,86,0.442,29,60,0.483,9,26,0.346,11,17,0.647,96,42,98,0.429,29,58,0.5,13,40,0.325,17,20,0.85,114
286,2021/2/17,UTA,@,LAC,W 114-96,240,42,98,0.429,29,58,0.5,13,40,0.325,17,20,0.85,114,38,86,0.442,29,60,0.483,9,26,0.346,11,17,0.647,96
287,2021/2/17,MEM,,OKC,W 122-113,240,42,83,0.506,30,57,0.526,12,26,0.462,26,33,0.788,122,35,78,0.449,16,37,0.432,19,41,0.463,24,28,0.857,113
288,2021/2/17,OKC,@,MEM,L 113-122,240,35,78,0.449,16,37,0.432,19,41,0.463,24,28,0.857,113,42,83,0.506,30,57,0.526,12,26,0.462,26,33,0.788,122
289,2021/2/17,IND,@,MIN,W 134-128 (OT),265,49,97,0.505,36,71,0.507,13,26,0.5,23,27,0.852,134,45,107,0.421,30,67,0.448,15,40,0.375,23,25,0.92,128
290,2021/2/17,MIN,,IND,L 128-134 (OT),265,45,107,0.421,30,67,0.448,15,40,0.375,23,25,0.92,128,49,97,0.505,36,71,0.507,13,26,0.5,23,27,0.852,134
291,2021/2/17,NOP,,POR,L 124-126,240,43,89,0.483,28,57,0.491,15,32,0.469,23,29,0.793,124,46,90,0.511,28,49,0.571,18,41,0.439,16,18,0.889,126
292,2021/2/17,POR,@,NOP,W 126-124,240,46,90,0.511,28,49,0.571,18,41,0.439,16,18,0.889,126,43,89,0.483,28,57,0.491,15,32,0.469,23,29,0.793,124
293,2021/2/17,NYK,@,ORL,L 89-107,240,33,87,0.379,26,60,0.433,7,27,0.259,16,19,0.842,89,42,92,0.457,26,58,0.448,16,34,0.471,7,10,0.7,107
294,2021/2/17,ORL,,NYK,W 107-89,240,42,92,0.457,26,58,0.448,16,34,0.471,7,10,0.7,107,33,87,0.379,26,60,0.433,7,27,0.259,16,19,0.842,89
295,2021/2/17,HOU,@,PHI,L 113-118,240,42,92,0.457,27,45,0.6,15,47,0.319,14,18,0.778,113,39,81,0.481,27,55,0.491,12,26,0.462,28,32,0.875,118
296,2021/2/17,PHI,,HOU,W 118-113,240,39,81,0.481,27,55,0.491,12,26,0.462,28,32,0.875,118,42,92,0.457,27,45,0.6,15,47,0.319,14,18,0.778,113
297,2021/2/17,DEN,@,WAS,L 128-130,240,48,92,0.522,31,54,0.574,17,38,0.447,15,18,0.833,128,44,86,0.512,29,53,0.547,15,33,0.455,27,34,0.794,130
298,2021/2/17,WAS,,DEN,W 130-128,240,44,86,0.512,29,53,0.547,15,33,0.455,27,34,0.794,130,48,92,0.522,31,54,0.574,17,38,0.447,15,18,0.833,128
299,2021/2/16,BOS,,DEN,W 112-99,240,39,81,0.481,24,39,0.615,15,42,0.357,19,21,0.905,112,38,84,0.452,29,50,0.58,9,34,0.265,14,15,0.933,99
300,2021/2/16,DEN,@,BOS,L 99-112,240,38,84,0.452,29,50,0.58,9,34,0.265,14,15,0.933,99,39,81,0.481,24,39,0.615,15,42,0.357,19,21,0.905,112
