Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
645,2021/1/25,CHO,@,ORL,L 108-117,240,39,89,0.438,28,51,0.549,11,38,0.289,19,27,0.704,108,42,88,0.477,23,51,0.451,19,37,0.514,14,22,0.636,117
646,2021/1/25,ORL,,CHO,W 117-108,240,42,88,0.477,23,51,0.451,19,37,0.514,14,22,0.636,117,39,89,0.438,28,51,0.549,11,38,0.289,19,27,0.704,108
647,2021/1/25,OKC,@,POR,W 125-122,240,43,84,0.512,25,44,0.568,18,40,0.45,21,35,0.6,125,46,98,0.469,32,57,0.561,14,41,0.341,16,21,0.762,122
648,2021/1/25,POR,,OKC,L 122-125,240,46,98,0.469,32,57,0.561,14,41,0.341,16,21,0.762,122,43,84,0.512,25,44,0.568,18,40,0.45,21,35,0.6,125
649,2021/1/24,BOS,,CLE,W 141-103,240,52,93,0.559,38,65,0.585,14,28,0.5,23,27,0.852,141,34,85,0.4,24,52,0.462,10,33,0.303,25,34,0.735,103
650,2021/1/24,CLE,@,BOS,L 103-141,240,34,85,0.4,24,52,0.462,10,33,0.303,25,34,0.735,103,52,93,0.559,38,65,0.585,14,28,0.5,23,27,0.852,141
651,2021/1/24,IND,,TOR,L 102-107,240,35,87,0.402,22,48,0.458,13,39,0.333,19,22,0.864,102,37,90,0.411,22,55,0.4,15,35,0.429,18,26,0.692,107
652,2021/1/24,TOR,@,IND,W 107-102,240,37,90,0.411,22,55,0.4,15,35,0.429,18,26,0.692,107,35,87,0.402,22,48,0.458,13,39,0.333,19,22,0.864,102
653,2021/1/24,LAC,,OKC,W 108-100,240,41,92,0.446,27,46,0.587,14,46,0.304,12,16,0.75,108,42,95,0.442,35,60,0.583,7,35,0.2,9,14,0.643,100
654,2021/1/24,OKC,@,LAC,L 100-108,240,42,95,0.442,35,60,0.583,7,35,0.2,9,14,0.643,100,41,92,0.446,27,46,0.587,14,46,0.304,12,16,0.75,108
655,2021/1/24,ATL,@,MIL,L 115-129,240,42,83,0.506,28,44,0.636,14,39,0.359,17,22,0.773,115,50,91,0.549,40,60,0.667,10,31,0.323,19,27,0.704,129
656,2021/1/24,MIL,,ATL,W 129-115,240,50,91,0.549,40,60,0.667,10,31,0.323,19,27,0.704,129,42,83,0.506,28,44,0.636,14,39,0.359,17,22,0.773,115
657,2021/1/24,CHO,@,ORL,W 107-104,240,42,88,0.477,28,52,0.538,14,36,0.389,9,16,0.563,107,39,87,0.448,22,49,0.449,17,38,0.447,9,13,0.692,104
658,2021/1/24,ORL,,CHO,L 104-107,240,39,87,0.448,22,49,0.449,17,38,0.447,9,13,0.692,104,42,88,0.477,28,52,0.538,14,36,0.389,9,16,0.563,107
659,2021/1/24,NYK,@,POR,L 113-116,240,39,86,0.453,27,57,0.474,12,29,0.414,23,25,0.92,113,39,83,0.47,22,37,0.595,17,46,0.37,21,23,0.913,116
660,2021/1/24,POR,,NYK,W 116-113,240,39,83,0.47,22,37,0.595,17,46,0.37,21,23,0.913,116,39,86,0.453,27,57,0.474,12,29,0.414,23,25,0.92,113
661,2021/1/24,SAS,,WAS,W 121-101,240,48,96,0.5,33,65,0.508,15,31,0.484,10,11,0.909,121,39,92,0.424,25,50,0.5,14,42,0.333,9,14,0.643,101
662,2021/1/24,WAS,@,SAS,L 101-121,240,39,92,0.424,25,50,0.5,14,42,0.333,9,14,0.643,101,48,96,0.5,33,65,0.508,15,31,0.484,10,11,0.909,121
663,2021/1/23,BRK,,MIA,W 128-124,240,44,83,0.53,25,46,0.543,19,37,0.514,21,26,0.808,128,42,89,0.472,29,43,0.674,13,46,0.283,27,32,0.844,124
664,2021/1/23,MIA,@,BRK,L 124-128,240,42,89,0.472,29,43,0.674,13,46,0.283,27,32,0.844,124,44,83,0.53,25,46,0.543,19,37,0.514,21,26,0.808,128
665,2021/1/23,CHI,,LAL,L 90-101,240,33,84,0.393,25,59,0.424,8,25,0.32,16,22,0.727,90,36,79,0.456,32,60,0.533,4,19,0.211,25,31,0.806,101
666,2021/1/23,LAL,@,CHI,W 101-90,240,36,79,0.456,32,60,0.533,4,19,0.211,25,31,0.806,101,33,84,0.393,25,59,0.424,8,25,0.32,16,22,0.727,90
667,2021/1/23,DAL,,HOU,L 108-133,240,37,83,0.446,32,58,0.552,5,25,0.2,29,40,0.725,108,47,86,0.547,31,49,0.633,16,37,0.432,23,29,0.793,133
668,2021/1/23,HOU,@,DAL,W 133-108,240,47,86,0.547,31,49,0.633,16,37,0.432,23,29,0.793,133,37,83,0.446,32,58,0.552,5,25,0.2,29,40,0.725,108
669,2021/1/23,DET,,PHI,L 110-114,240,37,86,0.43,23,53,0.434,14,33,0.424,22,30,0.733,110,38,83,0.458,30,60,0.5,8,23,0.348,30,38,0.789,114
670,2021/1/23,PHI,@,DET,W 114-110,240,38,83,0.458,30,60,0.5,8,23,0.348,30,38,0.789,114,37,86,0.43,23,53,0.434,14,33,0.424,22,30,0.733,110
671,2021/1/23,MIN,,NOP,W 120-110,240,39,91,0.429,27,57,0.474,12,34,0.353,30,37,0.811,120,40,87,0.46,30,54,0.556,10,33,0.303,20,28,0.714,110
672,2021/1/23,NOP,@,MIN,L 110-120,240,40,87,0.46,30,54,0.556,10,33,0.303,20,28,0.714,110,39,91,0.429,27,57,0.474,12,34,0.353,30,37,0.811,120
673,2021/1/23,DEN,@,PHO,W 120-112 (2OT),290,40,97,0.412,25,61,0.41,15,36,0.417,25,32,0.781,120,41,102,0.402,25,49,0.51,16,53,0.302,14,18,0.778,112
674,2021/1/23,PHO,,DEN,L 112-120 (2OT),290,41,102,0.402,25,49,0.51,16,53,0.302,14,18,0.778,112,40,97,0.412,25,61,0.41,15,36,0.417,25,32,0.781,120
675,2021/1/23,GSW,@,UTA,L 108-127,240,42,93,0.452,28,54,0.519,14,39,0.359,10,15,0.667,108,45,94,0.479,25,44,0.568,20,50,0.4,17,22,0.773,127
676,2021/1/23,UTA,,GSW,W 127-108,240,45,94,0.479,25,44,0.568,20,50,0.4,17,22,0.773,127,42,93,0.452,28,54,0.519,14,39,0.359,10,15,0.667,108
677,2021/1/22,CHI,@,CHO,W 123-110,240,49,96,0.51,34,53,0.642,15,43,0.349,10,12,0.833,123,42,85,0.494,35,53,0.66,7,32,0.219,19,25,0.76,110
678,2021/1/22,CHO,,CHI,L 110-123,240,42,85,0.494,35,53,0.66,7,32,0.219,19,25,0.76,110,49,96,0.51,34,53,0.642,15,43,0.349,10,12,0.833,123
679,2021/1/22,BRK,@,CLE,L 113-125,240,42,87,0.483,28,44,0.636,14,43,0.326,15,17,0.882,113,45,87,0.517,37,62,0.597,8,25,0.32,27,32,0.844,125
680,2021/1/22,CLE,,BRK,W 125-113,240,45,87,0.517,37,62,0.597,8,25,0.32,27,32,0.844,125,42,87,0.483,28,44,0.636,14,43,0.326,15,17,0.882,113
681,2021/1/22,DET,,HOU,L 102-103,240,31,82,0.378,16,50,0.32,15,32,0.469,25,37,0.676,102,37,95,0.389,23,54,0.426,14,41,0.341,15,20,0.75,103
682,2021/1/22,HOU,@,DET,W 103-102,240,37,95,0.389,23,54,0.426,14,41,0.341,15,20,0.75,103,31,82,0.378,16,50,0.32,15,32,0.469,25,37,0.676,102
683,2021/1/22,IND,,ORL,W 120-118 (OT),265,46,93,0.495,34,59,0.576,12,34,0.353,16,18,0.889,120,43,94,0.457,26,57,0.456,17,37,0.459,15,24,0.625,118
684,2021/1/22,ORL,@,IND,L 118-120 (OT),265,43,94,0.457,26,57,0.456,17,37,0.459,15,24,0.625,118,46,93,0.495,34,59,0.576,12,34,0.353,16,18,0.889,120
685,2021/1/22,LAC,,OKC,W 120-106,240,43,84,0.512,33,51,0.647,10,33,0.303,24,25,0.96,120,41,87,0.471,27,45,0.6,14,42,0.333,10,13,0.769,106
686,2021/1/22,OKC,@,LAC,L 106-120,240,41,87,0.471,27,45,0.6,14,42,0.333,10,13,0.769,106,43,84,0.512,33,51,0.647,10,33,0.303,24,25,0.96,120
687,2021/1/22,ATL,@,MIN,W 116-98,240,38,83,0.458,23,48,0.479,15,35,0.429,25,30,0.833,116,40,93,0.43,32,61,0.525,8,32,0.25,10,12,0.833,98
688,2021/1/22,MIN,,ATL,L 98-116,240,40,93,0.43,32,61,0.525,8,32,0.25,10,12,0.833,98,38,83,0.458,23,48,0.479,15,35,0.429,25,30,0.833,116
689,2021/1/22,BOS,@,PHI,L 110-122,240,41,90,0.456,29,60,0.483,12,30,0.4,16,20,0.8,110,45,81,0.556,33,53,0.623,12,28,0.429,20,24,0.833,122
690,2021/1/22,PHI,,BOS,W 122-110,240,45,81,0.556,33,53,0.623,12,28,0.429,20,24,0.833,122,41,90,0.456,29,60,0.483,12,30,0.4,16,20,0.8,110
691,2021/1/22,DEN,@,PHO,W 130-126 (OT),265,53,103,0.515,47,77,0.61,6,26,0.231,18,19,0.947,130,47,94,0.5,30,50,0.6,17,44,0.386,15,15,1,126
692,2021/1/22,PHO,,DEN,L 126-130 (OT),265,47,94,0.5,30,50,0.6,17,44,0.386,15,15,1,126,53,103,0.515,47,77,0.61,6,26,0.231,18,19,0.947,130
693,2021/1/22,NYK,@,SAC,L 94-103,240,36,94,0.383,31,72,0.431,5,22,0.227,17,25,0.68,94,38,91,0.418,26,57,0.456,12,34,0.353,15,21,0.714,103
694,2021/1/22,SAC,,NYK,W 103-94,240,38,91,0.418,26,57,0.456,12,34,0.353,15,21,0.714,103,36,94,0.383,31,72,0.431,5,22,0.227,17,25,0.68,94
695,2021/1/22,DAL,@,SAS,W 122-117,240,45,93,0.484,31,54,0.574,14,39,0.359,18,20,0.9,122,41,89,0.461,29,61,0.475,12,28,0.429,23,30,0.767,117
696,2021/1/22,SAS,,DAL,L 117-122,240,41,89,0.461,29,61,0.475,12,28,0.429,23,30,0.767,117,45,93,0.484,31,54,0.574,14,39,0.359,18,20,0.9,122
697,2021/1/22,MIA,@,TOR,L 81-101,240,33,77,0.429,26,46,0.565,7,31,0.226,8,10,0.8,81,39,84,0.464,22,44,0.5,17,40,0.425,6,9,0.667,101
698,2021/1/22,TOR,,MIA,W 101-81,240,39,84,0.464,22,44,0.5,17,40,0.425,6,9,0.667,101,33,77,0.429,26,46,0.565,7,31,0.226,8,10,0.8,81
699,2021/1/21,GSW,,NYK,L 104-119,240,33,86,0.384,24,48,0.5,9,38,0.237,29,39,0.744,104,38,82,0.463,27,58,0.466,11,24,0.458,32,41,0.78,119
700,2021/1/21,NYK,@,GSW,W 119-104,240,38,82,0.463,27,58,0.466,11,24,0.458,32,41,0.78,119,33,86,0.384,24,48,0.5,9,38,0.237,29,39,0.744,104
