Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
712,2021/1/20,PHO,@,HOU,W 109-103,240,42,89,0.472,34,55,0.618,8,34,0.235,17,19,0.895,109,37,88,0.42,27,57,0.474,10,31,0.323,19,22,0.864,103
713,2021/1/20,DAL,@,IND,W 124-112,240,51,97,0.526,43,70,0.614,8,27,0.296,14,17,0.824,124,41,92,0.446,25,53,0.472,16,39,0.41,14,21,0.667,112
714,2021/1/20,IND,,DAL,L 112-124,240,41,92,0.446,25,53,0.472,16,39,0.41,14,21,0.667,112,51,97,0.526,43,70,0.614,8,27,0.296,14,17,0.824,124
715,2021/1/20,LAC,,SAC,W 115-96,240,41,86,0.477,25,51,0.49,16,35,0.457,17,18,0.944,115,39,86,0.453,26,58,0.448,13,28,0.464,5,12,0.417,96
716,2021/1/20,SAC,@,LAC,L 96-115,240,39,86,0.453,26,58,0.448,13,28,0.464,5,12,0.417,96,41,86,0.477,25,51,0.49,16,35,0.457,17,18,0.944,115
717,2021/1/20,MIN,,ORL,L 96-97,240,36,85,0.424,21,50,0.42,15,35,0.429,9,14,0.643,96,36,92,0.391,26,61,0.426,10,31,0.323,15,21,0.714,97
718,2021/1/20,ORL,@,MIN,W 97-96,240,36,92,0.391,26,61,0.426,10,31,0.323,15,21,0.714,97,36,85,0.424,21,50,0.42,15,35,0.429,9,14,0.643,96
719,2021/1/20,BOS,@,PHI,L 109-117,240,42,89,0.472,30,56,0.536,12,33,0.364,13,20,0.65,109,36,78,0.462,27,51,0.529,9,27,0.333,36,45,0.8,117
720,2021/1/20,PHI,,BOS,W 117-109,240,36,78,0.462,27,51,0.529,9,27,0.333,36,45,0.8,117,42,89,0.472,30,56,0.536,12,33,0.364,13,20,0.65,109
721,2021/1/20,MIA,@,TOR,W 111-102,240,39,80,0.488,21,40,0.525,18,40,0.45,15,17,0.882,111,35,88,0.398,19,39,0.487,16,49,0.327,16,18,0.889,102
722,2021/1/20,TOR,,MIA,L 102-111,240,35,88,0.398,19,39,0.487,16,49,0.327,16,18,0.889,102,39,80,0.488,21,40,0.525,18,40,0.45,15,17,0.882,111
723,2021/1/19,DEN,,OKC,W 119-101,240,46,105,0.438,32,63,0.508,14,42,0.333,13,14,0.929,119,36,86,0.419,22,43,0.512,14,43,0.326,15,23,0.652,101
724,2021/1/19,OKC,@,DEN,L 101-119,240,36,86,0.419,22,43,0.512,14,43,0.326,15,23,0.652,101,46,105,0.438,32,63,0.508,14,42,0.333,13,14,0.929,119
725,2021/1/19,NOP,@,UTA,L 102-118,240,43,95,0.453,37,69,0.536,6,26,0.231,10,15,0.667,102,43,85,0.506,22,38,0.579,21,47,0.447,11,17,0.647,118
726,2021/1/19,UTA,,NOP,W 118-102,240,43,85,0.506,22,38,0.579,21,47,0.447,11,17,0.647,118,43,95,0.453,37,69,0.536,6,26,0.231,10,15,0.667,102
727,2021/1/18,ATL,,MIN,W 108-97,240,37,79,0.468,26,51,0.51,11,28,0.393,23,25,0.92,108,36,91,0.396,22,54,0.407,14,37,0.378,11,16,0.688,97
728,2021/1/18,MIN,@,ATL,L 97-108,240,36,91,0.396,22,54,0.407,14,37,0.378,11,16,0.688,97,37,79,0.468,26,51,0.51,11,28,0.393,23,25,0.92,108
729,2021/1/18,BRK,,MIL,W 125-123,240,46,84,0.548,31,53,0.585,15,31,0.484,18,21,0.857,125,46,105,0.438,35,67,0.522,11,38,0.289,20,24,0.833,123
730,2021/1/18,MIL,@,BRK,L 123-125,240,46,105,0.438,35,67,0.522,11,38,0.289,20,24,0.833,123,46,84,0.548,31,53,0.585,15,31,0.484,18,21,0.857,125
731,2021/1/18,CHI,,HOU,W 125-120,240,43,92,0.467,23,47,0.489,20,45,0.444,19,21,0.905,125,46,88,0.523,29,48,0.604,17,40,0.425,11,17,0.647,120
732,2021/1/18,HOU,@,CHI,L 120-125,240,46,88,0.523,29,48,0.604,17,40,0.425,11,17,0.647,120,43,92,0.467,23,47,0.489,20,45,0.444,19,21,0.905,125
733,2021/1/18,GSW,@,LAL,W 115-113,240,44,87,0.506,32,50,0.64,12,37,0.324,15,20,0.75,115,40,83,0.482,31,54,0.574,9,29,0.31,24,33,0.727,113
734,2021/1/18,LAL,,GSW,L 113-115,240,40,83,0.482,31,54,0.574,9,29,0.31,24,33,0.727,113,44,87,0.506,32,50,0.64,12,37,0.324,15,20,0.75,115
735,2021/1/18,MEM,,PHO,W 108-104,240,41,83,0.494,30,57,0.526,11,26,0.423,15,20,0.75,108,40,88,0.455,25,52,0.481,15,36,0.417,9,16,0.563,104
736,2021/1/18,PHO,@,MEM,L 104-108,240,40,88,0.455,25,52,0.481,15,36,0.417,9,16,0.563,104,41,83,0.494,30,57,0.526,11,26,0.423,15,20,0.75,108
737,2021/1/18,DET,@,MIA,L 107-113,240,38,82,0.463,25,45,0.556,13,37,0.351,18,24,0.75,107,43,75,0.573,31,45,0.689,12,30,0.4,15,19,0.789,113
738,2021/1/18,MIA,,DET,W 113-107,240,43,75,0.573,31,45,0.689,12,30,0.4,15,19,0.789,113,38,82,0.463,25,45,0.556,13,37,0.351,18,24,0.75,107
739,2021/1/18,NYK,,ORL,W 91-84,240,31,87,0.356,26,60,0.433,5,27,0.185,24,34,0.706,91,29,86,0.337,17,48,0.354,12,38,0.316,14,16,0.875,84
740,2021/1/18,ORL,@,NYK,L 84-91,240,29,86,0.337,17,48,0.354,12,38,0.316,14,16,0.875,84,31,87,0.356,26,60,0.433,5,27,0.185,24,34,0.706,91
741,2021/1/18,POR,,SAS,L 104-125,240,39,90,0.433,29,55,0.527,10,35,0.286,16,19,0.842,104,48,90,0.533,33,57,0.579,15,33,0.455,14,16,0.875,125
742,2021/1/18,SAS,@,POR,W 125-104,240,48,90,0.533,33,57,0.579,15,33,0.455,14,16,0.875,125,39,90,0.433,29,55,0.527,10,35,0.286,16,19,0.842,104
743,2021/1/18,DAL,@,TOR,L 93-116,240,31,82,0.378,22,46,0.478,9,36,0.25,22,27,0.815,93,44,88,0.5,32,55,0.582,12,33,0.364,16,18,0.889,116
744,2021/1/18,TOR,,DAL,W 116-93,240,44,88,0.5,32,55,0.582,12,33,0.364,16,18,0.889,116,31,82,0.378,22,46,0.478,9,36,0.25,22,27,0.815,93
745,2021/1/17,BOS,,NYK,L 75-105,240,25,84,0.298,18,38,0.474,7,46,0.152,18,29,0.621,75,38,80,0.475,26,49,0.531,12,31,0.387,17,21,0.81,105
746,2021/1/17,NYK,@,BOS,W 105-75,240,38,80,0.475,26,49,0.531,12,31,0.387,17,21,0.81,105,25,84,0.298,18,38,0.474,7,46,0.152,18,29,0.621,75
747,2021/1/17,CHI,@,DAL,W 117-101,240,43,85,0.506,36,60,0.6,7,25,0.28,24,33,0.727,117,41,93,0.441,33,62,0.532,8,31,0.258,11,19,0.579,101
748,2021/1/17,DAL,,CHI,L 101-117,240,41,93,0.441,33,62,0.532,8,31,0.258,11,19,0.579,101,43,85,0.506,36,60,0.6,7,25,0.28,24,33,0.727,117
749,2021/1/17,DEN,,UTA,L 105-109,240,40,100,0.4,26,63,0.413,14,37,0.378,11,15,0.733,105,39,76,0.513,24,39,0.615,15,37,0.405,16,28,0.571,109
750,2021/1/17,UTA,@,DEN,W 109-105,240,39,76,0.513,24,39,0.615,15,37,0.405,16,28,0.571,109,40,100,0.4,26,63,0.413,14,37,0.378,11,15,0.733,105
751,2021/1/17,IND,@,LAC,L 96-129,240,37,89,0.416,26,51,0.51,11,38,0.289,11,16,0.688,96,48,87,0.552,29,48,0.604,19,39,0.487,14,20,0.7,129
752,2021/1/17,LAC,,IND,W 129-96,240,48,87,0.552,29,48,0.604,19,39,0.487,14,20,0.7,129,37,89,0.416,26,51,0.51,11,38,0.289,11,16,0.688,96
753,2021/1/17,NOP,@,SAC,W 128-123,240,45,85,0.529,34,63,0.54,11,22,0.5,27,34,0.794,128,47,91,0.516,34,52,0.654,13,39,0.333,16,18,0.889,123
754,2021/1/17,SAC,,NOP,L 123-128,240,47,91,0.516,34,52,0.654,13,39,0.333,16,18,0.889,123,45,85,0.529,34,63,0.54,11,22,0.5,27,34,0.794,128
755,2021/1/16,BRK,,ORL,W 122-115,240,42,78,0.538,26,43,0.605,16,35,0.457,22,25,0.88,122,44,95,0.463,30,49,0.612,14,46,0.304,13,16,0.813,115
756,2021/1/16,ORL,@,BRK,L 115-122,240,44,95,0.463,30,49,0.612,14,46,0.304,13,16,0.813,115,42,78,0.538,26,43,0.605,16,35,0.457,22,25,0.88,122
757,2021/1/16,MEM,,PHI,W 106-104,240,43,99,0.434,35,70,0.5,8,29,0.276,12,18,0.667,106,37,84,0.44,30,59,0.508,7,25,0.28,23,32,0.719,104
758,2021/1/16,PHI,@,MEM,L 104-106,240,37,84,0.44,30,59,0.508,7,25,0.28,23,32,0.719,104,43,99,0.434,35,70,0.5,8,29,0.276,12,18,0.667,106
759,2021/1/16,DET,@,MIA,W 120-100,240,46,91,0.505,28,45,0.622,18,46,0.391,10,15,0.667,120,32,67,0.478,20,38,0.526,12,29,0.414,24,27,0.889,100
760,2021/1/16,MIA,,DET,L 100-120,240,32,67,0.478,20,38,0.526,12,29,0.414,24,27,0.889,100,46,91,0.505,28,45,0.622,18,46,0.391,10,15,0.667,120
761,2021/1/16,ATL,@,POR,L 106-112,240,38,87,0.437,32,57,0.561,6,30,0.2,24,28,0.857,106,40,103,0.388,25,59,0.424,15,44,0.341,17,20,0.85,112
762,2021/1/16,POR,,ATL,W 112-106,240,40,103,0.388,25,59,0.424,15,44,0.341,17,20,0.85,112,38,87,0.437,32,57,0.561,6,30,0.2,24,28,0.857,106
763,2021/1/16,HOU,@,SAS,L 91-103,240,31,84,0.369,19,52,0.365,12,32,0.375,17,27,0.63,91,40,100,0.4,35,76,0.461,5,24,0.208,18,23,0.783,103
764,2021/1/16,SAS,,HOU,W 103-91,240,40,100,0.4,35,76,0.461,5,24,0.208,18,23,0.783,103,31,84,0.369,19,52,0.365,12,32,0.375,17,27,0.63,91
765,2021/1/16,CHO,@,TOR,L 113-116,240,38,87,0.437,23,51,0.451,15,36,0.417,22,29,0.759,113,36,86,0.419,15,37,0.405,21,49,0.429,23,26,0.885,116
766,2021/1/16,TOR,,CHO,W 116-113,240,36,86,0.419,15,37,0.405,21,49,0.429,23,26,0.885,116,38,87,0.437,23,51,0.451,15,36,0.417,22,29,0.759,113
767,2021/1/15,BOS,,ORL,W 124-97,240,45,88,0.511,28,46,0.609,17,42,0.405,17,19,0.895,124,38,94,0.404,31,66,0.47,7,28,0.25,14,22,0.636,97
768,2021/1/15,ORL,@,BOS,L 97-124,240,38,94,0.404,31,66,0.47,7,28,0.25,14,22,0.636,97,45,88,0.511,28,46,0.609,17,42,0.405,17,19,0.895,124
769,2021/1/15,CLE,,NYK,W 106-103,240,36,79,0.456,27,52,0.519,9,27,0.333,25,34,0.735,106,40,82,0.488,31,57,0.544,9,25,0.36,14,16,0.875,103
770,2021/1/15,NYK,@,CLE,L 103-106,240,40,82,0.488,31,57,0.544,9,25,0.36,14,16,0.875,103,36,79,0.456,27,52,0.519,9,27,0.333,25,34,0.735,106
771,2021/1/15,LAL,,NOP,W 112-95,240,39,93,0.419,24,56,0.429,15,37,0.405,19,26,0.731,112,41,86,0.477,32,57,0.561,9,29,0.31,4,8,0.5,95
772,2021/1/15,NOP,@,LAL,L 95-112,240,41,86,0.477,32,57,0.561,9,29,0.31,4,8,0.5,95,39,93,0.419,24,56,0.429,15,37,0.405,19,26,0.731,112
773,2021/1/15,DAL,@,MIL,L 109-112,240,45,97,0.464,32,61,0.525,13,36,0.361,6,13,0.462,109,43,96,0.448,29,59,0.492,14,37,0.378,12,25,0.48,112
774,2021/1/15,MIL,,DAL,W 112-109,240,43,96,0.448,29,59,0.492,14,37,0.378,12,25,0.48,112,45,97,0.464,32,61,0.525,13,36,0.361,6,13,0.462,109
775,2021/1/15,CHI,@,OKC,L 125-127 (OT),265,43,91,0.473,22,45,0.489,21,46,0.457,18,25,0.72,125,48,105,0.457,33,60,0.55,15,45,0.333,16,24,0.667,127
776,2021/1/15,OKC,,CHI,W 127-125 (OT),265,48,105,0.457,33,60,0.55,15,45,0.333,16,24,0.667,127,43,91,0.473,22,45,0.489,21,46,0.457,18,25,0.72,125
777,2021/1/15,LAC,@,SAC,W 138-100,240,52,89,0.584,34,54,0.63,18,35,0.514,16,20,0.8,138,40,85,0.471,32,59,0.542,8,26,0.308,12,17,0.706,100
778,2021/1/15,SAC,,LAC,L 100-138,240,40,85,0.471,32,59,0.542,8,26,0.308,12,17,0.706,100,52,89,0.584,34,54,0.63,18,35,0.514,16,20,0.8,138
779,2021/1/15,ATL,@,UTA,L 92-116,240,38,92,0.413,33,64,0.516,5,28,0.179,11,15,0.733,92,43,92,0.467,23,48,0.479,20,44,0.455,10,14,0.714,116
780,2021/1/15,UTA,,ATL,W 116-92,240,43,92,0.467,23,48,0.479,20,44,0.455,10,14,0.714,116,38,92,0.413,33,64,0.516,5,28,0.179,11,15,0.733,92
781,2021/1/14,DEN,,GSW,W 114-104,240,41,90,0.456,30,53,0.566,11,37,0.297,21,27,0.778,114,38,81,0.469,27,52,0.519,11,29,0.379,17,24,0.708,104
782,2021/1/14,GSW,@,DEN,L 104-114,240,38,81,0.469,27,52,0.519,11,29,0.379,17,24,0.708,104,41,90,0.456,30,53,0.566,11,37,0.297,21,27,0.778,114
783,2021/1/14,MIA,@,PHI,L 108-125,240,40,81,0.494,28,47,0.596,12,34,0.353,16,26,0.615,108,44,82,0.537,27,45,0.6,17,37,0.459,20,24,0.833,125
784,2021/1/14,PHI,,MIA,W 125-108,240,44,82,0.537,27,45,0.6,17,37,0.459,20,24,0.833,125,40,81,0.494,28,47,0.596,12,34,0.353,16,26,0.615,108
785,2021/1/14,IND,@,POR,W 111-87,240,44,92,0.478,35,62,0.565,9,30,0.3,14,18,0.778,111,32,87,0.368,19,44,0.432,13,43,0.302,10,10,1,87
786,2021/1/14,POR,,IND,L 87-111,240,32,87,0.368,19,44,0.432,13,43,0.302,10,10,1,87,44,92,0.478,35,62,0.565,9,30,0.3,14,18,0.778,111
787,2021/1/14,HOU,@,SAS,W 109-105,240,42,86,0.488,29,53,0.547,13,33,0.394,12,19,0.632,109,42,92,0.457,33,61,0.541,9,31,0.29,12,16,0.75,105
788,2021/1/14,SAS,,HOU,L 105-109,240,42,92,0.457,33,61,0.541,9,31,0.29,12,16,0.75,105,42,86,0.488,29,53,0.547,13,33,0.394,12,19,0.632,109
789,2021/1/14,CHO,@,TOR,L 108-111,240,42,87,0.483,27,52,0.519,15,35,0.429,9,12,0.75,108,40,88,0.455,20,38,0.526,20,50,0.4,11,13,0.846,111
790,2021/1/14,TOR,,CHO,W 111-108,240,40,88,0.455,20,38,0.526,20,50,0.4,11,13,0.846,111,42,87,0.483,27,52,0.519,15,35,0.429,9,12,0.75,108
791,2021/1/13,CHO,,DAL,L 93-104,240,38,100,0.38,28,62,0.452,10,38,0.263,7,14,0.5,93,40,96,0.417,25,50,0.5,15,46,0.326,9,16,0.563,104
792,2021/1/13,DAL,@,CHO,W 104-93,240,40,96,0.417,25,50,0.5,15,46,0.326,9,16,0.563,104,38,100,0.38,28,62,0.452,10,38,0.263,7,14,0.5,93
793,2021/1/13,DET,,MIL,L 101-110,240,36,92,0.391,22,57,0.386,14,35,0.4,15,22,0.682,101,41,85,0.482,22,42,0.524,19,43,0.442,9,14,0.643,110
794,2021/1/13,MIL,@,DET,W 110-101,240,41,85,0.482,22,42,0.524,19,43,0.442,9,14,0.643,110,36,92,0.391,22,57,0.386,14,35,0.4,15,22,0.682,101
795,2021/1/13,LAC,,NOP,W 111-106,240,35,74,0.473,17,37,0.459,18,37,0.486,23,27,0.852,111,42,88,0.477,32,60,0.533,10,28,0.357,12,16,0.75,106
796,2021/1/13,NOP,@,LAC,L 106-111,240,42,88,0.477,32,60,0.533,10,28,0.357,12,16,0.75,106,35,74,0.473,17,37,0.459,18,37,0.486,23,27,0.852,111
797,2021/1/13,MEM,@,MIN,W 118-107,240,50,106,0.472,42,81,0.519,8,25,0.32,10,13,0.769,118,39,90,0.433,30,53,0.566,9,37,0.243,20,24,0.833,107
798,2021/1/13,MIN,,MEM,L 107-118,240,39,90,0.433,30,53,0.566,9,37,0.243,20,24,0.833,107,50,106,0.472,42,81,0.519,8,25,0.32,10,13,0.769,118
799,2021/1/13,BRK,@,NYK,W 116-109,240,44,91,0.484,28,51,0.549,16,40,0.4,12,17,0.706,116,44,92,0.478,33,64,0.516,11,28,0.393,10,12,0.833,109
800,2021/1/13,NYK,,BRK,L 109-116,240,44,92,0.478,33,64,0.516,11,28,0.393,10,12,0.833,109,44,91,0.484,28,51,0.549,16,40,0.4,12,17,0.706,116
