Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1011,2020/12/30,MIA,,MIL,W 119-108,240,40,82,0.488,25,43,0.581,15,39,0.385,24,29,0.828,119,40,102,0.392,24,61,0.393,16,41,0.39,12,13,0.923,108
1012,2020/12/30,MIL,@,MIA,L 108-119,240,40,102,0.392,24,61,0.393,16,41,0.39,12,13,0.923,108,40,82,0.488,25,43,0.581,15,39,0.385,24,29,0.828,119
1013,2020/12/30,LAL,@,SAS,W 121-107,240,46,82,0.561,32,56,0.571,14,26,0.538,15,20,0.75,121,40,87,0.46,30,63,0.476,10,24,0.417,17,23,0.739,107
1014,2020/12/30,SAS,,LAL,L 107-121,240,40,87,0.46,30,63,0.476,10,24,0.417,17,23,0.739,107,46,82,0.561,32,56,0.571,14,26,0.538,15,20,0.75,121
1015,2020/12/29,CLE,,NYK,L 86-95,240,32,88,0.364,25,56,0.446,7,32,0.219,15,22,0.682,86,34,79,0.43,20,54,0.37,14,25,0.56,13,21,0.619,95
1016,2020/12/29,NYK,@,CLE,W 95-86,240,34,79,0.43,20,54,0.37,14,25,0.56,13,21,0.619,95,32,88,0.364,25,56,0.446,7,32,0.219,15,22,0.682,86
1017,2020/12/29,DET,,GSW,L 106-116,240,35,92,0.38,22,57,0.386,13,35,0.371,23,29,0.793,106,38,76,0.5,24,43,0.558,14,33,0.424,26,36,0.722,116
1018,2020/12/29,GSW,@,DET,W 116-106,240,38,76,0.5,24,43,0.558,14,33,0.424,26,36,0.722,116,35,92,0.38,22,57,0.386,13,35,0.371,23,29,0.793,106
1019,2020/12/29,BOS,@,IND,W 116-111,240,40,80,0.5,31,58,0.534,9,22,0.409,27,37,0.73,116,43,84,0.512,31,51,0.608,12,33,0.364,13,16,0.813,111
1020,2020/12/29,IND,,BOS,L 111-116,240,43,84,0.512,31,51,0.608,12,33,0.364,13,16,0.813,111,40,80,0.5,31,58,0.534,9,22,0.409,27,37,0.73,116
1021,2020/12/29,LAC,,MIN,W 124-101,240,47,88,0.534,31,57,0.544,16,31,0.516,14,16,0.875,124,37,89,0.416,24,51,0.471,13,38,0.342,14,17,0.824,101
1022,2020/12/29,MIN,@,LAC,L 101-124,240,37,89,0.416,24,51,0.471,13,38,0.342,14,17,0.824,101,47,88,0.534,31,57,0.544,16,31,0.516,14,16,0.875,124
1023,2020/12/29,MIA,,MIL,L 97-144,240,37,79,0.468,26,42,0.619,11,37,0.297,12,18,0.667,97,51,92,0.554,22,41,0.537,29,51,0.569,13,15,0.867,144
1024,2020/12/29,MIL,@,MIA,W 144-97,240,51,92,0.554,22,41,0.537,29,51,0.569,13,15,0.867,144,37,79,0.468,26,42,0.619,11,37,0.297,12,18,0.667,97
1025,2020/12/29,OKC,,ORL,L 107-118,240,43,87,0.494,32,53,0.604,11,34,0.324,10,19,0.526,107,49,96,0.51,42,74,0.568,7,22,0.318,13,16,0.813,118
1026,2020/12/29,ORL,@,OKC,W 118-107,240,49,96,0.51,42,74,0.568,7,22,0.318,13,16,0.813,118,43,87,0.494,32,53,0.604,11,34,0.324,10,19,0.526,107
1027,2020/12/29,PHI,,TOR,W 100-93,240,32,84,0.381,24,53,0.453,8,31,0.258,28,33,0.848,100,32,90,0.356,15,45,0.333,17,45,0.378,12,14,0.857,93
1028,2020/12/29,TOR,@,PHI,L 93-100,240,32,90,0.356,15,45,0.333,17,45,0.378,12,14,0.857,93,32,84,0.381,24,53,0.453,8,31,0.258,28,33,0.848,100
1029,2020/12/29,NOP,@,PHO,L 86-111,240,37,77,0.481,34,53,0.642,3,24,0.125,9,18,0.5,86,37,84,0.44,18,37,0.486,19,47,0.404,18,19,0.947,111
1030,2020/12/29,PHO,,NOP,W 111-86,240,37,84,0.44,18,37,0.486,19,47,0.404,18,19,0.947,111,37,77,0.481,34,53,0.642,3,24,0.125,9,18,0.5,86
1031,2020/12/29,DEN,@,SAC,L 115-125,240,44,81,0.543,33,53,0.623,11,28,0.393,16,20,0.8,115,46,94,0.489,30,61,0.492,16,33,0.485,17,22,0.773,125
1032,2020/12/29,SAC,,DEN,W 125-115,240,46,94,0.489,30,61,0.492,16,33,0.485,17,22,0.773,125,44,81,0.543,33,53,0.623,11,28,0.393,16,20,0.8,115
1033,2020/12/29,CHI,@,WAS,W 115-107,240,38,87,0.437,23,51,0.451,15,36,0.417,24,32,0.75,115,37,84,0.44,27,47,0.574,10,37,0.27,23,26,0.885,107
1034,2020/12/29,WAS,,CHI,L 107-115,240,37,84,0.44,27,47,0.574,10,37,0.27,23,26,0.885,107,38,87,0.437,23,51,0.451,15,36,0.417,24,32,0.75,115
1035,2020/12/28,ATL,,DET,W 128-120,240,40,82,0.488,20,40,0.5,20,42,0.476,28,32,0.875,128,43,98,0.439,30,57,0.526,13,41,0.317,21,24,0.875,120
1036,2020/12/28,DET,@,ATL,L 120-128,240,43,98,0.439,30,57,0.526,13,41,0.317,21,24,0.875,120,40,82,0.488,20,40,0.5,20,42,0.476,28,32,0.875,128
1037,2020/12/28,BRK,,MEM,L 111-116 (OT),265,41,100,0.41,27,58,0.466,14,42,0.333,15,17,0.882,111,42,98,0.429,32,69,0.464,10,29,0.345,22,29,0.759,116
1038,2020/12/28,MEM,@,BRK,W 116-111 (OT),265,42,98,0.429,32,69,0.464,10,29,0.345,22,29,0.759,116,41,100,0.41,27,58,0.466,14,42,0.333,15,17,0.882,111
1039,2020/12/28,DEN,,HOU,W 124-111,240,46,87,0.529,32,56,0.571,14,31,0.452,18,32,0.563,124,39,86,0.453,23,47,0.489,16,39,0.41,17,23,0.739,111
1040,2020/12/28,HOU,@,DEN,L 111-124,240,39,86,0.453,23,47,0.489,16,39,0.41,17,23,0.739,111,46,87,0.529,32,56,0.571,14,31,0.452,18,32,0.563,124
1041,2020/12/28,LAL,,POR,L 107-115,240,41,87,0.471,31,60,0.517,10,27,0.37,15,18,0.833,107,43,92,0.467,27,46,0.587,16,46,0.348,13,15,0.867,115
1042,2020/12/28,POR,@,LAL,W 115-107,240,43,92,0.467,27,46,0.587,16,46,0.348,13,15,0.867,115,41,87,0.471,31,60,0.517,10,27,0.37,15,18,0.833,107
1043,2020/12/28,OKC,,UTA,L 109-110,240,40,86,0.465,25,48,0.521,15,38,0.395,14,19,0.737,109,43,86,0.5,30,50,0.6,13,36,0.361,11,14,0.786,110
1044,2020/12/28,UTA,@,OKC,W 110-109,240,43,86,0.5,30,50,0.6,13,36,0.361,11,14,0.786,110,40,86,0.465,25,48,0.521,15,38,0.395,14,19,0.737,109
1045,2020/12/27,CHI,,GSW,L 128-129,240,44,86,0.512,27,45,0.6,17,41,0.415,23,31,0.742,128,42,104,0.404,24,57,0.421,18,47,0.383,27,30,0.9,129
1046,2020/12/27,GSW,@,CHI,W 129-128,240,42,104,0.404,24,57,0.421,18,47,0.383,27,30,0.9,129,44,86,0.512,27,45,0.6,17,41,0.415,23,31,0.742,128
1047,2020/12/27,BRK,@,CHO,L 104-106,240,35,82,0.427,18,35,0.514,17,47,0.362,17,25,0.68,104,43,96,0.448,33,62,0.532,10,34,0.294,10,17,0.588,106
1048,2020/12/27,CHO,,BRK,W 106-104,240,43,96,0.448,33,62,0.532,10,34,0.294,10,17,0.588,106,35,82,0.427,18,35,0.514,17,47,0.362,17,25,0.68,104
1049,2020/12/27,CLE,,PHI,W 118-94,240,48,91,0.527,39,68,0.574,9,23,0.391,13,16,0.813,118,33,79,0.418,21,42,0.5,12,37,0.324,16,22,0.727,94
1050,2020/12/27,PHI,@,CLE,L 94-118,240,33,79,0.418,21,42,0.5,12,37,0.324,16,22,0.727,94,48,91,0.527,39,68,0.574,9,23,0.391,13,16,0.813,118
1051,2020/12/27,BOS,@,IND,L 107-108,240,40,79,0.506,31,56,0.554,9,23,0.391,18,24,0.75,107,45,88,0.511,38,62,0.613,7,26,0.269,11,15,0.733,108
1052,2020/12/27,IND,,BOS,W 108-107,240,45,88,0.511,38,62,0.613,7,26,0.269,11,15,0.733,108,40,79,0.506,31,56,0.554,9,23,0.391,18,24,0.75,107
1053,2020/12/27,DAL,@,LAC,W 124-73,240,43,87,0.494,29,46,0.63,14,41,0.341,24,27,0.889,124,26,76,0.342,22,43,0.512,4,33,0.121,17,20,0.85,73
1054,2020/12/27,LAC,,DAL,L 73-124,240,26,76,0.342,22,43,0.512,4,33,0.121,17,20,0.85,73,43,87,0.494,29,46,0.63,14,41,0.341,24,27,0.889,124
1055,2020/12/27,LAL,,MIN,W 127-91,240,50,90,0.556,37,55,0.673,13,35,0.371,14,18,0.778,127,38,103,0.369,32,68,0.471,6,35,0.171,9,14,0.643,91
1056,2020/12/27,MIN,@,LAL,L 91-127,240,38,103,0.369,32,68,0.471,6,35,0.171,9,14,0.643,91,50,90,0.556,37,55,0.673,13,35,0.371,14,18,0.778,127
1057,2020/12/27,NOP,,SAS,W 98-95,240,36,94,0.383,31,70,0.443,5,24,0.208,21,29,0.724,98,38,89,0.427,27,53,0.509,11,36,0.306,8,8,1,95
1058,2020/12/27,SAS,@,NOP,L 95-98,240,38,89,0.427,27,53,0.509,11,36,0.306,8,8,1,95,36,94,0.383,31,70,0.443,5,24,0.208,21,29,0.724,98
1059,2020/12/27,MIL,@,NYK,L 110-130,240,41,95,0.432,34,57,0.596,7,38,0.184,21,29,0.724,110,46,85,0.541,30,58,0.517,16,27,0.593,22,27,0.815,130
1060,2020/12/27,NYK,,MIL,W 130-110,240,46,85,0.541,30,58,0.517,16,27,0.593,22,27,0.815,130,41,95,0.432,34,57,0.596,7,38,0.184,21,29,0.724,110
1061,2020/12/27,PHO,@,SAC,W 116-100,240,46,94,0.489,32,59,0.542,14,35,0.4,10,11,0.909,116,36,76,0.474,26,53,0.491,10,23,0.435,18,25,0.72,100
1062,2020/12/27,SAC,,PHO,L 100-116,240,36,76,0.474,26,53,0.491,10,23,0.435,18,25,0.72,100,46,94,0.489,32,59,0.542,14,35,0.4,10,11,0.909,116
1063,2020/12/27,ORL,@,WAS,W 120-113,240,37,85,0.435,28,60,0.467,9,25,0.36,37,38,0.974,120,47,97,0.485,39,65,0.6,8,32,0.25,11,13,0.846,113
1064,2020/12/27,WAS,,ORL,L 113-120,240,47,97,0.485,39,65,0.6,8,32,0.25,11,13,0.846,113,37,85,0.435,28,60,0.467,9,25,0.36,37,38,0.974,120
1065,2020/12/26,CHI,,IND,L 106-125,240,34,91,0.374,18,52,0.346,16,39,0.41,22,25,0.88,106,52,93,0.559,43,67,0.642,9,26,0.346,12,19,0.632,125
1066,2020/12/26,IND,@,CHI,W 125-106,240,52,93,0.559,43,67,0.642,9,26,0.346,12,19,0.632,125,34,91,0.374,18,52,0.346,16,39,0.41,22,25,0.88,106
1067,2020/12/26,CHO,,OKC,L 107-109,240,37,93,0.398,24,61,0.393,13,32,0.406,20,32,0.625,107,40,88,0.455,30,52,0.577,10,36,0.278,19,24,0.792,109
1068,2020/12/26,OKC,@,CHO,W 109-107,240,40,88,0.455,30,52,0.577,10,36,0.278,19,24,0.792,109,37,93,0.398,24,61,0.393,13,32,0.406,20,32,0.625,107
1069,2020/12/26,CLE,@,DET,W 128-119 (2OT),290,48,99,0.485,35,69,0.507,13,30,0.433,19,30,0.633,128,40,98,0.408,24,53,0.453,16,45,0.356,23,32,0.719,119
1070,2020/12/26,DET,,CLE,L 119-128 (2OT),290,40,98,0.408,24,53,0.453,16,45,0.356,23,32,0.719,119,48,99,0.485,35,69,0.507,13,30,0.433,19,30,0.633,128
1071,2020/12/26,ATL,@,MEM,W 122-112,240,38,89,0.427,25,53,0.472,13,36,0.361,33,38,0.868,122,37,93,0.398,24,50,0.48,13,43,0.302,25,29,0.862,112
1072,2020/12/26,MEM,,ATL,L 112-122,240,37,93,0.398,24,50,0.48,13,43,0.302,25,29,0.862,112,38,89,0.427,25,53,0.472,13,36,0.361,33,38,0.868,122
1073,2020/12/26,NYK,,PHI,L 89-109,240,32,83,0.386,24,54,0.444,8,29,0.276,17,23,0.739,89,41,88,0.466,30,57,0.526,11,31,0.355,16,22,0.727,109
1074,2020/12/26,PHI,@,NYK,W 109-89,240,41,88,0.466,30,57,0.526,11,31,0.355,16,22,0.727,109,32,83,0.386,24,54,0.444,8,29,0.276,17,23,0.739,89
1075,2020/12/26,HOU,@,POR,L 126-128 (OT),265,45,87,0.517,34,52,0.654,11,35,0.314,25,32,0.781,126,47,102,0.461,28,57,0.491,19,45,0.422,15,23,0.652,128
1076,2020/12/26,POR,,HOU,W 128-126 (OT),265,47,102,0.461,28,57,0.491,19,45,0.422,15,23,0.652,128,45,87,0.517,34,52,0.654,11,35,0.314,25,32,0.781,126
1077,2020/12/26,PHO,@,SAC,L 103-106,240,41,98,0.418,30,54,0.556,11,44,0.25,10,13,0.769,103,39,86,0.453,34,63,0.54,5,23,0.217,23,33,0.697,106
1078,2020/12/26,SAC,,PHO,W 106-103,240,39,86,0.453,34,63,0.54,5,23,0.217,23,33,0.697,106,41,98,0.418,30,54,0.556,11,44,0.25,10,13,0.769,103
1079,2020/12/26,SAS,,TOR,W 119-114,240,47,100,0.47,33,66,0.5,14,34,0.412,11,16,0.688,119,44,96,0.458,29,55,0.527,15,41,0.366,11,15,0.733,114
1080,2020/12/26,TOR,@,SAS,L 114-119,240,44,96,0.458,29,55,0.527,15,41,0.366,11,15,0.733,114,47,100,0.47,33,66,0.5,14,34,0.412,11,16,0.688,119
1081,2020/12/26,MIN,@,UTA,W 116-111,240,45,101,0.446,32,72,0.444,13,29,0.448,13,18,0.722,116,36,94,0.383,26,60,0.433,10,34,0.294,29,37,0.784,111
1082,2020/12/26,UTA,,MIN,L 111-116,240,36,94,0.383,26,60,0.433,10,34,0.294,29,37,0.784,111,45,101,0.446,32,72,0.444,13,29,0.448,13,18,0.722,116
1083,2020/12/26,ORL,@,WAS,W 130-120,240,48,95,0.505,37,64,0.578,11,31,0.355,23,29,0.793,130,46,95,0.484,33,58,0.569,13,37,0.351,15,28,0.536,120
1084,2020/12/26,WAS,,ORL,L 120-130,240,46,95,0.484,33,58,0.569,13,37,0.351,15,28,0.536,120,48,95,0.505,37,64,0.578,11,31,0.355,23,29,0.793,130
1085,2020/12/25,BOS,,BRK,L 95-123,240,37,98,0.378,29,71,0.408,8,27,0.296,13,19,0.684,95,41,76,0.539,26,47,0.553,15,29,0.517,26,31,0.839,123
1086,2020/12/25,BRK,@,BOS,W 123-95,240,41,76,0.539,26,47,0.553,15,29,0.517,26,31,0.839,123,37,98,0.378,29,71,0.408,8,27,0.296,13,19,0.684,95
1087,2020/12/25,DEN,,LAC,L 108-121,240,37,81,0.457,26,45,0.578,11,36,0.306,23,31,0.742,108,41,74,0.554,22,36,0.611,19,38,0.5,20,24,0.833,121
1088,2020/12/25,LAC,@,DEN,W 121-108,240,41,74,0.554,22,36,0.611,19,38,0.5,20,24,0.833,121,37,81,0.457,26,45,0.578,11,36,0.306,23,31,0.742,108
1089,2020/12/25,DAL,@,LAL,L 115-138,240,41,83,0.494,28,51,0.549,13,32,0.406,20,26,0.769,115,51,91,0.56,32,52,0.615,19,39,0.487,17,24,0.708,138
1090,2020/12/25,LAL,,DAL,W 138-115,240,51,91,0.56,32,52,0.615,19,39,0.487,17,24,0.708,138,41,83,0.494,28,51,0.549,13,32,0.406,20,26,0.769,115
1091,2020/12/25,MIA,,NOP,W 111-98,240,38,75,0.507,22,38,0.579,16,37,0.432,19,23,0.826,111,31,78,0.397,21,43,0.488,10,35,0.286,26,33,0.788,98
1092,2020/12/25,NOP,@,MIA,L 98-111,240,31,78,0.397,21,43,0.488,10,35,0.286,26,33,0.788,98,38,75,0.507,22,38,0.579,16,37,0.432,19,23,0.826,111
1093,2020/12/25,GSW,@,MIL,L 99-138,240,34,99,0.343,24,54,0.444,10,45,0.222,21,25,0.84,99,50,90,0.556,30,54,0.556,20,36,0.556,18,26,0.692,138
1094,2020/12/25,MIL,,GSW,W 138-99,240,50,90,0.556,30,54,0.556,20,36,0.556,18,26,0.692,138,34,99,0.343,24,54,0.444,10,45,0.222,21,25,0.84,99
1095,2020/12/23,BOS,,MIL,W 122-121,240,48,101,0.475,30,61,0.492,18,40,0.45,8,11,0.727,122,46,90,0.511,32,55,0.582,14,35,0.4,15,18,0.833,121
1096,2020/12/23,MIL,@,BOS,L 121-122,240,46,90,0.511,32,55,0.582,14,35,0.4,15,18,0.833,121,48,101,0.475,30,61,0.492,18,40,0.45,8,11,0.727,122
1097,2020/12/23,ATL,@,CHI,W 124-104,240,43,80,0.538,29,45,0.644,14,35,0.4,24,29,0.828,124,36,87,0.414,28,52,0.538,8,35,0.229,24,28,0.857,104
1098,2020/12/23,CHI,,ATL,L 104-124,240,36,87,0.414,28,52,0.538,8,35,0.229,24,28,0.857,104,43,80,0.538,29,45,0.644,14,35,0.4,24,29,0.828,124
1099,2020/12/23,CHO,@,CLE,L 114-121,240,45,90,0.5,29,46,0.63,16,44,0.364,8,15,0.533,114,46,87,0.529,32,57,0.561,14,30,0.467,15,20,0.75,121
1100,2020/12/23,CLE,,CHO,W 121-114,240,46,87,0.529,32,57,0.561,14,30,0.467,15,20,0.75,121,45,90,0.5,29,46,0.63,16,44,0.364,8,15,0.533,114
