Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
545,2021/1/31,DEN,,UTA,W 128-117,240,47,87,0.54,29,59,0.492,18,28,0.643,16,19,0.842,128,32,75,0.427,12,28,0.429,20,47,0.426,33,39,0.846,117
546,2021/1/31,UTA,@,DEN,L 117-128,240,32,75,0.427,12,28,0.429,20,47,0.426,33,39,0.846,117,47,87,0.54,29,59,0.492,18,28,0.643,16,19,0.842,128
547,2021/1/31,IND,,PHI,L 110-119,240,41,84,0.488,31,56,0.554,10,28,0.357,18,22,0.818,110,45,92,0.489,37,66,0.561,8,26,0.308,21,31,0.677,119
548,2021/1/31,PHI,@,IND,W 119-110,240,45,92,0.489,37,66,0.561,8,26,0.308,21,31,0.677,119,41,84,0.488,31,56,0.554,10,28,0.357,18,22,0.818,110
549,2021/1/31,CLE,@,MIN,L 104-109,240,41,84,0.488,37,68,0.544,4,16,0.25,18,23,0.783,104,41,91,0.451,25,51,0.49,16,40,0.4,11,15,0.733,109
550,2021/1/31,MIN,,CLE,W 109-104,240,41,91,0.451,25,51,0.49,16,40,0.4,11,15,0.733,109,41,84,0.488,37,68,0.544,4,16,0.25,18,23,0.783,104
551,2021/1/31,LAC,@,NYK,W 129-115,240,44,81,0.543,27,43,0.628,17,38,0.447,24,28,0.857,129,41,85,0.482,31,58,0.534,10,27,0.37,23,28,0.821,115
552,2021/1/31,NYK,,LAC,L 115-129,240,41,85,0.482,31,58,0.534,10,27,0.37,23,28,0.821,115,44,81,0.543,27,43,0.628,17,38,0.447,24,28,0.857,129
553,2021/1/31,ORL,@,TOR,L 102-115,240,33,82,0.402,20,46,0.435,13,36,0.361,23,28,0.821,102,41,90,0.456,29,51,0.569,12,39,0.308,21,22,0.955,115
554,2021/1/31,TOR,,ORL,W 115-102,240,41,90,0.456,29,51,0.569,12,39,0.308,21,22,0.955,115,33,82,0.402,20,46,0.435,13,36,0.361,23,28,0.821,102
555,2021/1/31,BRK,@,WAS,L 146-149,240,50,88,0.568,31,52,0.596,19,36,0.528,27,33,0.818,146,56,108,0.519,44,69,0.638,12,39,0.308,25,32,0.781,149
556,2021/1/31,WAS,,BRK,W 149-146,240,56,108,0.519,44,69,0.638,12,39,0.308,25,32,0.781,149,50,88,0.568,31,52,0.596,19,36,0.528,27,33,0.818,146
557,2021/1/30,BOS,,LAL,L 95-96,240,40,82,0.488,34,61,0.557,6,21,0.286,9,14,0.643,95,37,84,0.44,28,53,0.528,9,31,0.29,13,19,0.684,96
558,2021/1/30,LAL,@,BOS,W 96-95,240,37,84,0.44,28,53,0.528,9,31,0.29,13,19,0.684,96,40,82,0.488,34,61,0.557,6,21,0.286,9,14,0.643,95
559,2021/1/30,CHI,,POR,L 122-123,240,43,85,0.506,22,40,0.55,21,45,0.467,15,15,1,122,45,88,0.511,28,46,0.609,17,42,0.405,16,19,0.842,123
560,2021/1/30,POR,@,CHI,W 123-122,240,45,88,0.511,28,46,0.609,17,42,0.405,16,19,0.842,123,43,85,0.506,22,40,0.55,21,45,0.467,15,15,1,122
561,2021/1/30,CHO,,MIL,W 126-114,240,44,92,0.478,23,48,0.479,21,44,0.477,17,20,0.85,126,40,82,0.488,22,37,0.595,18,45,0.4,16,24,0.667,114
562,2021/1/30,MIL,@,CHO,L 114-126,240,40,82,0.488,22,37,0.595,18,45,0.4,16,24,0.667,114,44,92,0.478,23,48,0.479,21,44,0.477,17,20,0.85,126
563,2021/1/30,DAL,,PHO,L 105-111,240,44,83,0.53,35,54,0.648,9,29,0.31,8,14,0.571,105,37,81,0.457,27,59,0.458,10,22,0.455,27,31,0.871,111
564,2021/1/30,PHO,@,DAL,W 111-105,240,37,81,0.457,27,59,0.458,10,22,0.455,27,31,0.871,111,44,83,0.53,35,54,0.648,9,29,0.31,8,14,0.571,105
565,2021/1/30,DET,@,GSW,L 91-118,240,29,77,0.377,20,41,0.488,9,36,0.25,24,32,0.75,91,47,89,0.528,30,53,0.566,17,36,0.472,7,10,0.7,118
566,2021/1/30,GSW,,DET,W 118-91,240,47,89,0.528,30,53,0.566,17,36,0.472,7,10,0.7,118,29,77,0.377,20,41,0.488,9,36,0.25,24,32,0.75,91
567,2021/1/30,MIA,,SAC,W 105-104,240,36,77,0.468,25,45,0.556,11,32,0.344,22,26,0.846,105,41,85,0.482,24,40,0.6,17,45,0.378,5,11,0.455,104
568,2021/1/30,SAC,@,MIA,L 104-105,240,41,85,0.482,24,40,0.6,17,45,0.378,5,11,0.455,104,36,77,0.468,25,45,0.556,11,32,0.344,22,26,0.846,105
569,2021/1/30,HOU,@,NOP,W 126-112,240,45,92,0.489,25,46,0.543,20,46,0.435,16,20,0.8,126,41,91,0.451,29,50,0.58,12,41,0.293,18,29,0.621,112
570,2021/1/30,NOP,,HOU,L 112-126,240,41,91,0.451,29,50,0.58,12,41,0.293,18,29,0.621,112,45,92,0.489,25,46,0.543,20,46,0.435,16,20,0.8,126
571,2021/1/30,MEM,@,SAS,W 129-112,240,51,91,0.56,34,56,0.607,17,35,0.486,10,15,0.667,129,39,83,0.47,26,54,0.481,13,29,0.448,21,26,0.808,112
572,2021/1/30,SAS,,MEM,L 112-129,240,39,83,0.47,26,54,0.481,13,29,0.448,21,26,0.808,112,51,91,0.56,34,56,0.607,17,35,0.486,10,15,0.667,129
573,2021/1/29,CHO,,IND,W 108-105,240,43,85,0.506,27,48,0.563,16,37,0.432,6,9,0.667,108,42,87,0.483,31,52,0.596,11,35,0.314,10,13,0.769,105
574,2021/1/29,IND,@,CHO,L 105-108,240,42,87,0.483,31,52,0.596,11,35,0.314,10,13,0.769,105,43,85,0.506,27,48,0.563,16,37,0.432,6,9,0.667,108
575,2021/1/29,MIN,,PHI,L 94-118,240,35,82,0.427,25,49,0.51,10,33,0.303,14,18,0.778,94,39,87,0.448,31,71,0.437,8,16,0.5,32,38,0.842,118
576,2021/1/29,PHI,@,MIN,W 118-94,240,39,87,0.448,31,71,0.437,8,16,0.5,32,38,0.842,118,35,82,0.427,25,49,0.51,10,33,0.303,14,18,0.778,94
577,2021/1/29,MIL,@,NOP,L 126-131,240,48,96,0.5,35,61,0.574,13,35,0.371,17,22,0.773,126,45,96,0.469,24,48,0.5,21,48,0.438,20,28,0.714,131
578,2021/1/29,NOP,,MIL,W 131-126,240,45,96,0.469,24,48,0.5,21,48,0.438,20,28,0.714,131,48,96,0.5,35,61,0.574,13,35,0.371,17,22,0.773,126
579,2021/1/29,CLE,@,NYK,L 81-102,240,29,84,0.345,21,58,0.362,8,26,0.308,15,18,0.833,81,39,80,0.488,29,53,0.547,10,27,0.37,14,16,0.875,102
580,2021/1/29,NYK,,CLE,W 102-81,240,39,80,0.488,29,53,0.547,10,27,0.37,14,16,0.875,102,29,84,0.345,21,58,0.362,8,26,0.308,15,18,0.833,81
581,2021/1/29,BRK,@,OKC,W 147-125,240,57,100,0.57,38,55,0.691,19,45,0.422,14,16,0.875,147,40,86,0.465,24,48,0.5,16,38,0.421,29,34,0.853,125
582,2021/1/29,OKC,,BRK,L 125-147,240,40,86,0.465,24,48,0.5,16,38,0.421,29,34,0.853,125,57,100,0.57,38,55,0.691,19,45,0.422,14,16,0.875,147
583,2021/1/29,LAC,@,ORL,W 116-90,240,46,94,0.489,33,57,0.579,13,37,0.351,11,11,1,116,32,89,0.36,22,56,0.393,10,33,0.303,16,18,0.889,90
584,2021/1/29,ORL,,LAC,L 90-116,240,32,89,0.36,22,56,0.393,10,33,0.303,16,18,0.889,90,46,94,0.489,33,57,0.579,13,37,0.351,11,11,1,116
585,2021/1/29,DEN,@,SAS,L 109-119,240,41,78,0.526,27,47,0.574,14,31,0.452,13,20,0.65,109,44,81,0.543,34,58,0.586,10,23,0.435,21,26,0.808,119
586,2021/1/29,SAS,,DEN,W 119-109,240,44,81,0.543,34,58,0.586,10,23,0.435,21,26,0.808,119,41,78,0.526,27,47,0.574,14,31,0.452,13,20,0.65,109
587,2021/1/29,SAC,@,TOR,W 126-124,240,43,78,0.551,27,42,0.643,16,36,0.444,24,31,0.774,126,42,86,0.488,29,54,0.537,13,32,0.406,27,33,0.818,124
588,2021/1/29,TOR,,SAC,L 124-126,240,42,86,0.488,29,54,0.537,13,32,0.406,27,33,0.818,124,43,78,0.551,27,42,0.643,16,36,0.444,24,31,0.774,126
589,2021/1/29,DAL,@,UTA,L 101-120,240,37,86,0.43,28,53,0.528,9,33,0.273,18,27,0.667,101,38,87,0.437,18,39,0.462,20,48,0.417,24,26,0.923,120
590,2021/1/29,UTA,,DAL,W 120-101,240,38,87,0.437,18,39,0.462,20,48,0.417,24,26,0.923,120,37,86,0.43,28,53,0.528,9,33,0.273,18,27,0.667,101
591,2021/1/29,ATL,@,WAS,W 116-100,240,39,87,0.448,27,50,0.54,12,37,0.324,26,34,0.765,116,31,85,0.365,24,57,0.421,7,28,0.25,31,38,0.816,100
592,2021/1/29,WAS,,ATL,L 100-116,240,31,85,0.365,24,57,0.421,7,28,0.25,31,38,0.816,100,39,87,0.448,27,50,0.54,12,37,0.324,26,34,0.765,116
593,2021/1/28,DET,,LAL,W 107-92,240,40,87,0.46,26,51,0.51,14,36,0.389,13,13,1,107,36,88,0.409,24,60,0.4,12,28,0.429,8,12,0.667,92
594,2021/1/28,LAL,@,DET,L 92-107,240,36,88,0.409,24,60,0.4,12,28,0.429,8,12,0.667,92,40,87,0.46,26,51,0.51,14,36,0.389,13,13,1,107
595,2021/1/28,HOU,,POR,W 104-101,240,38,90,0.422,25,43,0.581,13,47,0.277,15,18,0.833,104,39,93,0.419,22,52,0.423,17,41,0.415,6,8,0.75,101
596,2021/1/28,POR,@,HOU,L 101-104,240,39,93,0.419,22,52,0.423,17,41,0.415,6,8,0.75,101,38,90,0.422,25,43,0.581,13,47,0.277,15,18,0.833,104
597,2021/1/28,LAC,@,MIA,W 109-105,240,36,87,0.414,19,45,0.422,17,42,0.405,20,22,0.909,109,40,90,0.444,27,57,0.474,13,33,0.394,12,15,0.8,105
598,2021/1/28,MIA,,LAC,L 105-109,240,40,90,0.444,27,57,0.474,13,33,0.394,12,15,0.8,105,36,87,0.414,19,45,0.422,17,42,0.405,20,22,0.909,109
599,2021/1/28,GSW,@,PHO,L 93-114,240,38,99,0.384,27,61,0.443,11,38,0.289,6,8,0.75,93,41,88,0.466,30,56,0.536,11,32,0.344,21,23,0.913,114
600,2021/1/28,PHO,,GSW,W 114-93,240,41,88,0.466,30,56,0.536,11,32,0.344,21,23,0.913,114,38,99,0.384,27,61,0.443,11,38,0.289,6,8,0.75,93
