,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG_AVG.1,FGA_AVG.1,FG%_AVG.1,2P_AVG.1,2PA_AVG.1,2P%_AVG.1,3P_AVG.1,3PA_AVG.1,3P%_AVG.1,FT_AVG.1,FTA_AVG.1,FT%_AVG.1,PTS_AVG.1,FG_players,FGA_players,FG%_players,3P_players,3PA_players,3P%_players,FT_players,FTA_players,FT%_players,ORB_players,DRB_players,TRB_players,AST_players,STL_players,BLK_players,TOV_players,PF_players,PTS_players,+/-_players,TS%_players,eFG%_players,3PAr_players,FTr_players,ORB%_players,DRB%_players,TRB%_players,AST%_players,STL%_players,BLK%_players,TOV%_players,USG%_players,ORtg_players,DRtg_players,BPM_players
269,2021/2/16,BRK,PHO,W 128-124,0,-1,-6,0.027999999999999914,-5,-9,0.016000000000000014,4,3,0.06799999999999995,2,3,-0.06700000000000006,4,1,6,-0.027999999999999914,5,9,-0.016000000000000014,-4,-3,-0.06799999999999995,-2,-3,0.06700000000000006,-4,3.5,1.9000000000000057,0.0262,-1.1999999999999993,-5.300000000000004,0.029000000000000026,4.699999999999999,7.199999999999999,0.04089999999999999,2.5,3.299999999999997,-0.02629999999999999,14.200000000000003,7.100000000000001,6.5,0.04109999999999997,4.799999999999997,5.100000000000001,0.0343,2.3000000000000007,1.3999999999999986,0.0524,1.1999999999999993,-0.10000000000000142,0.06359999999999999,17.700000000000003,-0.08743055555555479,-0.8125000000000036,0.009240763888888948,0.8413194444444447,0.8551388888888889,-0.04702194444444441,0.5264583333333337,0.6290972222222224,0.11943236111111111,-0.09583333333333327,0.13493055555555555,0.039097222222221895,-0.129236111111112,-0.2242361111111112,0.01541666666666669,0.5904166666666668,-0.33749999999999947,1.1929166666666706,6.193124999999999,0.0050753472222223595,0.014404305555555497,-0.00014124999999992616,0.04261430555555554,0.17525694444444495,0.2153819444444416,0.8831875,0.7768472222222265,-0.6468125000000002,0.15351388888888895,4.7732291666666695,0.0041388888888853614,-1.8205555555555861,-4.246041666666656,1.0063124999999997
270,2021/2/15,CLE,GSW,L 98-129,0,-9,7,-0.134,0,14,-0.12299999999999994,-9,-7,-0.19199999999999995,-4,-1,-0.15200000000000002,-31,9,-7,0.134,0,-14,0.12299999999999994,9,7,0.19199999999999995,4,1,0.15200000000000002,31,-4.299999999999997,-0.3999999999999915,-0.047699999999999965,4.5,14.699999999999996,-0.05909999999999993,-8.8,-15.099999999999998,-0.0993,2.8999999999999986,4.800000000000001,-0.017799999999999927,-14.5,5.699999999999996,-1.5,0.07560000000000006,6.200000000000003,2.700000000000003,0.08760000000000001,-0.5,-4.200000000000003,0.03770000000000001,-3.5,-3.3000000000000007,-0.06629999999999991,7.3999999999999915,0.018749999999999822,3.534236111111108,-0.12535111111111114,-0.8106249999999999,0.045069444444444606,-0.1593845833333334,0.0655555555555547,0.3854861111111103,-0.0881756944444444,1.227013888888889,0.3303472222222217,1.5573611111111108,-1.3959027777777782,0.41861111111111104,-0.6775694444444446,0.5971527777777774,0.4199305555555548,-0.7075694444444487,-37.80236111111111,-0.18596062499999994,-0.17610097222222226,-0.12662041666666662,-0.08730652777777781,3.5684722222222227,3.5454097222222174,2.271881944444443,-5.985986111111108,0.2082361111111115,-1.9253541666666663,1.014229166666663,0.019729166666660802,-24.68638888888887,28.727777777777774,-7.131354166666666
271,2021/2/15,CHI,IND,W 120-112 (OT),0,5,10,0.007000000000000006,1,10,-0.059,4,0,0.12099999999999994,-6,-9,0.05800000000000016,8,-5,-10,-0.007000000000000006,-1,-10,0.059,-4,0,-0.12099999999999994,6,9,-0.05800000000000016,-8,-0.3999999999999986,-1.8000000000000114,0.0032999999999999696,-0.3999999999999986,-2.9000000000000057,0.026100000000000012,0.0,1.0999999999999943,-0.021199999999999997,-0.40000000000000036,-0.6999999999999993,-0.012499999999999956,-1.2000000000000028,0.3999999999999986,-2.1999999999999886,0.01679999999999998,1.7999999999999972,2.200000000000003,0.018100000000000005,-1.4000000000000004,-4.400000000000002,0.0025000000000000022,1.0999999999999979,1.3999999999999986,0.013599999999999945,0.5,-0.060902777777779527,-0.6675694444444442,-0.022730486111111003,0.43805555555555564,-0.7833333333333341,0.07090236111111109,-1.299583333333334,-1.8297916666666678,0.20350055555555535,0.5995833333333327,-0.7097916666666659,-0.11020833333333258,0.4496527777777781,-0.64,-1.950625,-0.6306250000000002,-0.030347222222222747,-0.9833333333333343,15.75034722222222,-0.015712638888888852,-0.010623402777777624,-0.05883409722222216,-0.20724715277777778,2.304402777777778,2.296361111111114,2.6669305555555596,2.6040833333333335,-0.577638888888889,-3.7365347222222223,-1.3714027777777797,0.0057847222222271455,11.519999999999982,-8.896736111111068,1.836805555555555
272,2021/2/15,LAC,MIA,W 125-118,0,1,-6,0.04799999999999993,-6,-2,-0.08699999999999997,7,-4,0.24699999999999997,-2,-2,-0.017999999999999905,7,-1,6,-0.04799999999999993,6,2,0.08699999999999997,-7,4,-0.24699999999999997,2,2,0.017999999999999905,-7,6.800000000000004,5.099999999999994,0.056499999999999995,6.399999999999999,9.399999999999999,0.037699999999999956,0.3999999999999986,-4.299999999999997,0.060800000000000076,1.5,0.09999999999999787,0.06880000000000008,15.5,3.6000000000000014,2.0,0.032299999999999995,7.099999999999998,12.799999999999997,0.008099999999999996,-3.5,-10.800000000000004,0.010599999999999998,0.3000000000000007,0.0,0.027100000000000013,4.0,-0.6590277777777755,-1.6731944444444462,0.08469881944444446,0.7226388888888893,-0.5936805555555549,0.23315743055555554,-0.5326388888888887,-0.5677777777777782,0.11498437499999986,-0.5038888888888888,-0.3168055555555558,-0.8206944444444435,0.25,-0.25430555555555556,-0.7799305555555557,0.3194444444444444,0.294722222222223,-1.128055555555557,7.42423611111111,0.14217506944444436,0.14520624999999998,0.009557916666666721,0.047693055555555586,-0.6331458333333337,-0.5977430555555543,0.00165972222222166,0.6862152777777784,-0.4310555555555553,-2.2674027777777783,4.62498611111111,0.011395833333335048,7.7111805555555435,-6.97722222222221,1.6613194444444437
273,2021/2/15,ATL,NYK,L 112-123,0,-6,2,-0.08200000000000002,0,3,-0.02899999999999997,-6,-1,-0.16700000000000004,7,5,0.09099999999999997,-11,6,-2,0.08200000000000002,0,-3,0.02899999999999997,6,1,0.16700000000000004,-7,-5,-0.09099999999999997,11,-0.5,0.10000000000000853,-0.0030999999999999917,-2.3000000000000007,-4.699999999999996,0.008600000000000052,1.799999999999999,4.800000000000004,-0.0006000000000000449,6.699999999999999,6.599999999999998,0.07379999999999998,7.5,5.5,3.5999999999999943,0.04529999999999995,6.300000000000001,9.900000000000006,0.024399999999999977,-0.8000000000000007,-6.299999999999997,0.03610000000000002,3.200000000000003,2.200000000000003,0.08210000000000006,13.399999999999991,-0.7063888888888865,1.4447222222222234,-0.07034347222222226,-0.8140277777777774,0.1468750000000023,-0.03302083333333333,1.243541666666668,1.010069444444445,0.05911222222222212,0.39284722222222257,0.3794444444444438,0.7722916666666677,-0.00020833333333269977,0.2054166666666667,0.22930555555555543,0.680763888888889,0.26805555555555616,-0.9832638888888923,-14.392638888888888,-0.08910006944444449,-0.08037270833333332,0.06259208333333327,0.16416708333333335,0.21996527777777874,0.2711805555555582,0.012715277777775924,-2.4160208333333273,-0.007215277777778084,0.14907638888888908,2.9913194444444455,-0.02928472222221501,-22.076319444444422,12.149444444444455,-2.7425625
274,2021/2/15,BRK,SAC,W 136-125,0,0,-7,0.041999999999999926,-15,-21,-0.04799999999999993,15,14,0.20999999999999996,-4,-1,-0.263,11,0,7,-0.041999999999999926,15,21,0.04799999999999993,-15,-14,-0.20999999999999996,4,1,0.263,-11,1.1000000000000014,-1.1000000000000085,0.014800000000000035,0.1999999999999993,-1.0,0.005700000000000038,0.9000000000000004,-0.10000000000000142,0.023299999999999987,4.0,1.3999999999999986,0.1513,7.099999999999994,2.1000000000000014,1.5999999999999943,0.012400000000000022,0.1999999999999993,-4.200000000000003,0.03139999999999987,1.8999999999999986,5.799999999999997,-0.006500000000000006,-2.0,-2.0,-0.03049999999999997,4.1000000000000085,0.06277777777777516,-0.7265277777777808,0.08313944444444438,1.6720833333333331,1.6482638888888888,0.13790298611111113,-0.25979166666666675,0.15527777777777763,-0.20387479166666672,-0.47381944444444457,0.5198611111111111,0.04604166666666831,0.8327777777777774,0.14270833333333344,-0.12069444444444422,0.27166666666666606,0.3616666666666666,1.5378472222222204,15.53347222222222,0.13276493055555572,0.1527875694444445,0.07948069444444439,0.01511527777777777,-2.1744305555555536,-2.1541736111111067,-1.5757430555555558,4.065999999999999,0.2136944444444444,-1.5973194444444443,1.1200069444444498,-0.019930555555561114,16.899305555555557,-10.379722222222256,2.637027777777778
275,2021/2/15,PHI,UTA,L 123-134,0,2,8,-0.02300000000000002,12,30,-0.1100000000000001,-10,-22,-0.052000000000000046,-5,-7,0.03599999999999992,-11,-2,-8,0.02300000000000002,-12,-30,0.1100000000000001,10,22,0.052000000000000046,5,7,-0.03599999999999992,11,1.1999999999999957,0.0,0.015000000000000013,9.700000000000003,19.199999999999996,-0.0121,-8.5,-19.2,-0.031000000000000028,1.4000000000000021,3.3000000000000007,-0.04720000000000002,-4.699999999999989,0.8999999999999986,-5.0,0.03699999999999998,-0.5999999999999979,-7.100000000000001,0.05290000000000006,1.5,2.1000000000000014,0.016600000000000004,2.3000000000000007,2.8999999999999986,-0.01419999999999999,5.599999999999994,0.7756249999999989,1.1704861111111118,-0.11928305555555552,-1.1920138888888885,-3.079999999999999,-0.010030625000000015,-0.11618055555555529,-0.4040277777777783,-0.421725625,0.8103472222222223,0.19263888888888792,1.0029861111111114,0.38208333333333355,-0.3427083333333334,-0.03479166666666672,-0.006319444444444544,0.25527777777777727,0.2430555555555607,-12.14284722222222,-0.14653222222222229,-0.15531097222222212,-0.16340993055555553,-0.46828986111111115,2.0556944444444434,2.0532847222222195,1.520368055555556,1.7510625000000033,-0.6102708333333338,0.820673611111111,3.7120208333333338,-0.027687499999995424,-29.974583333333356,10.306319444444455,-2.572791666666667
276,2021/2/15,HOU,WAS,L 119-131,0,-5,-1,-0.049000000000000044,-1,-8,0.06700000000000006,-4,7,-0.184,2,3,-0.007000000000000006,-12,5,1,0.049000000000000044,1,8,-0.06700000000000006,4,-7,0.184,-2,-3,0.007000000000000006,12,0.20000000000000284,0.29999999999999716,0.0009000000000000119,-5.0,-10.600000000000001,0.011700000000000044,5.200000000000001,10.900000000000006,0.04619999999999996,-7.399999999999999,-8.799999999999997,-0.01880000000000004,-1.7999999999999972,-1.6000000000000014,-2.700000000000003,-0.004799999999999971,-0.8000000000000007,-3.1000000000000014,0.012299999999999978,-0.8000000000000007,0.3999999999999986,-0.022200000000000053,-2.5,-3.3999999999999986,0.009199999999999986,-6.5,-0.23305555555555912,-0.10138888888889497,-0.024078472222222258,-0.44833333333333303,0.5857638888888879,-0.03070472222222223,0.37729166666666636,0.4754166666666664,0.006838472222222336,0.1459027777777775,-0.917361111111112,-0.7714583333333342,-0.23888888888888893,-0.541041666666666,0.45999999999999996,0.24958333333333305,-0.014444444444444038,-0.5371527777777843,-14.224444444444448,-0.05935124999999997,-0.06289118055555554,0.0287104861111111,-0.019444305555555486,-0.8295277777777774,-0.869076388888887,-1.3641805555555546,0.5870416666666642,-0.9253402777777777,0.8780208333333336,3.5176319444444424,0.018041666666675837,-18.040555555555528,11.624305555555551,-2.610368055555556
277,2021/2/14,CHO,SAS,L 110-122,0,-3,-1,-0.026000000000000023,-5,-1,-0.07199999999999995,2,0,0.059,-8,-8,-0.1150000000000001,-12,3,1,0.026000000000000023,5,1,0.07199999999999995,-2,0,-0.059,8,8,0.1150000000000001,12,1.8999999999999986,3.3000000000000114,0.003899999999999959,-3.3000000000000007,-5.600000000000001,-0.010700000000000043,5.199999999999999,8.899999999999999,0.05109999999999998,-2.3999999999999986,-4.299999999999997,0.04870000000000008,6.599999999999994,-0.5,-1.7999999999999972,0.004200000000000037,-3.0,-8.699999999999996,0.03500000000000003,2.5000000000000018,6.900000000000006,-0.01090000000000002,1.1999999999999993,1.6000000000000014,-0.00019999999999997797,2.700000000000003,0.7421527777777772,2.11125,-0.0008841666666666304,0.627013888888889,1.0081944444444444,0.013690555555555595,-0.9444444444444444,-0.9505555555555549,-0.21501201388888885,0.16090277777777806,0.8105555555555557,0.9714583333333326,-0.6501388888888884,-0.5302083333333333,0.18458333333333332,1.317986111111111,1.175138888888889,1.1668749999999974,-17.10340277777778,-0.024121805555555653,0.002489513888888961,0.027739722222222263,-0.04127472222222223,1.0763263888888872,1.0870277777777808,1.3132430555555583,-3.359972222222222,-1.392145833333333,0.6199097222222221,4.730423611111108,-0.0009027777777745882,-11.378611111111084,11.543958333333322,-2.7933958333333337
278,2021/2/14,DAL,POR,L 118-121,0,-5,-4,-0.03500000000000003,-1,-5,0.050000000000000044,-4,1,-0.10899999999999999,11,6,0.2759999999999999,-3,5,4,0.03500000000000003,1,5,-0.050000000000000044,4,-1,0.10899999999999999,-11,-6,-0.2759999999999999,3,1.1000000000000014,-4.5,0.034499999999999975,2.799999999999997,-1.6000000000000014,0.06639999999999996,-1.6999999999999993,-2.8999999999999986,-0.024499999999999966,1.6000000000000014,2.599999999999998,-0.020100000000000007,2.0999999999999943,0.9000000000000057,1.7000000000000028,0.0008999999999999564,-2.099999999999998,-1.7000000000000028,-0.025499999999999967,2.9999999999999982,3.3999999999999986,0.05339999999999995,3.0,1.4000000000000021,0.07090000000000007,7.799999999999997,-0.49319444444444116,-0.9743750000000073,-0.10227840277777767,-0.5923611111111109,-0.30125000000000135,-0.12553993055555557,1.4785416666666666,0.8654861111111107,0.07995826388888894,-0.0008333333333336856,0.12256944444444429,0.12173611111110993,0.16527777777777786,-0.48868055555555534,0.37680555555555556,-0.13312499999999994,-0.1983333333333337,-0.10020833333333101,-6.011041666666668,-0.09161104166666667,-0.13488145833333354,0.03173631944444444,0.01669701388888889,-0.14656249999999904,-0.1690208333333345,-0.30283333333333395,4.415013888888886,-0.4137569444444449,1.666076388888889,-1.0064236111111136,-0.030701388888889625,-11.270555555555504,2.166458333333324,-0.7561666666666664
279,2021/2/14,DEN,LAL,W 122-105,0,-1,-2,-0.0010000000000000564,-14,-21,-0.050000000000000044,13,19,0.18999999999999997,6,5,0.07999999999999996,17,1,2,0.0010000000000000564,14,21,0.050000000000000044,-13,-19,-0.18999999999999997,-6,-5,-0.07999999999999996,-17,0.09999999999999432,2.5,-0.01050000000000001,-4.899999999999999,-3.8999999999999986,-0.04139999999999999,5.0,6.399999999999999,0.08360000000000001,-3.3000000000000007,-5.799999999999997,0.07079999999999997,1.9000000000000057,-1.2999999999999972,-2.700000000000003,-0.0011999999999999789,-3.5,-9.5,0.017800000000000038,2.1999999999999993,6.799999999999997,-0.0008000000000000229,2.6999999999999993,3.6000000000000014,-0.021100000000000008,2.299999999999997,0.560763888888888,1.6314583333333328,-0.00011465277777777949,1.4550694444444443,2.6515277777777766,0.22710868055555564,1.0815972222222223,1.0325694444444444,0.18014090277777778,0.42888888888888865,0.6333333333333324,1.0622222222222195,0.4968750000000006,0.22486111111111107,0.13999999999999996,0.12444444444444491,0.005277777777777715,3.6581944444444403,19.204027777777778,0.1074079166666666,0.08308951388888902,0.22998916666666658,0.03314222222222224,0.3659305555555554,0.3601875000000021,0.21058333333333934,0.7674236111111128,0.40208333333333335,-0.7526527777777776,-4.51588888888889,-0.013777777777775668,24.728888888888875,-17.312777777777782,4.0121319444444445
280,2021/2/14,DET,NOP,W 123-112,0,5,-6,0.09200000000000003,-3,-6,0.007000000000000117,8,0,0.22899999999999998,-7,-8,-0.020999999999999908,11,-5,6,-0.09200000000000003,3,6,-0.007000000000000117,-8,0,-0.22899999999999998,7,8,0.020999999999999908,-11,-6.200000000000003,-5.099999999999994,-0.04530000000000001,-3.5,-3.1000000000000014,-0.03959999999999997,-2.700000000000001,-2.0,-0.06090000000000001,1.9000000000000021,0.8000000000000007,0.06059999999999999,-13.200000000000003,-0.3999999999999986,-2.299999999999997,0.006399999999999961,4.100000000000001,9.600000000000001,-0.025900000000000034,-4.499999999999998,-11.899999999999999,0.018900000000000028,0.20000000000000107,-0.3000000000000007,0.02089999999999992,-5.1000000000000085,0.5354166666666673,-1.032291666666671,0.12423965277777788,0.9482638888888895,-0.040000000000000036,0.3239861111111111,-1.2879861111111117,-1.6045138888888881,0.05316687500000006,-1.149652777777778,0.32361111111111196,-0.8260416666666668,1.448333333333335,0.0410416666666667,0.4986111111111111,0.04291666666666627,0.5158333333333338,0.7311111111111099,12.475069444444443,0.16697472222222243,0.17884263888888902,0.05243743055555572,-0.02776631944444452,-2.679083333333332,-2.6982638888888886,-1.735048611111111,4.644986111111118,-0.4446041666666666,2.091277777777778,2.440375000000003,0.008270833333334338,19.81083333333335,-11.684930555555553,2.808423611111112
281,2021/2/14,CLE,LAC,L 111-128,0,1,5,-0.015000000000000013,7,10,0.029000000000000026,-6,-5,-0.15299999999999997,-13,-11,-0.14100000000000001,-17,-1,-5,0.015000000000000013,-7,-10,-0.029000000000000026,6,5,0.15299999999999997,13,11,0.14100000000000001,17,-3.3999999999999986,-0.10000000000000853,-0.04089999999999999,2.8000000000000007,8.600000000000001,-0.030700000000000005,-6.199999999999999,-8.700000000000003,-0.09399999999999997,-0.5,2.6000000000000014,-0.11599999999999999,-13.5,3.299999999999997,-0.4000000000000057,0.04059999999999997,1.5,-2.1000000000000014,0.04479999999999995,1.799999999999999,1.6999999999999993,0.0338,-1.0000000000000018,0.7000000000000028,-0.08440000000000003,7.400000000000006,-0.005138888888890136,-0.26291666666666913,0.003851319444444279,-0.6802777777777778,-1.020972222222222,-0.047456874999999954,-1.2487499999999994,-0.9266666666666667,-0.2977938888888889,-0.27749999999999997,-0.6588888888888897,-0.9363888888888892,-1.0494444444444442,-0.40784722222222214,-0.22152777777777777,0.4813194444444444,0.9925000000000006,-1.939305555555558,-21.72611111111111,-0.07867437499999996,-0.03233541666666673,-0.10312173611111114,-0.25266194444444445,-1.047020833333332,-1.0549305555555577,-1.605222222222224,-5.36209027777778,-0.7926319444444445,-0.09485416666666668,3.387486111111108,-0.00830555555556245,-24.674791666666692,18.599513888888907,-3.9348888888888895
282,2021/2/14,MIL,OKC,L 109-114,0,0,2,-0.010000000000000009,2,0,0.03400000000000003,-2,2,-0.07500000000000001,-3,-7,0.10400000000000009,-5,0,-2,0.010000000000000009,-2,0,-0.03400000000000003,2,-2,0.07500000000000001,3,7,-0.10400000000000009,5,4.899999999999999,1.5999999999999943,0.044499999999999984,2.0,-1.1000000000000014,0.04690000000000005,2.9000000000000004,2.700000000000003,0.05009999999999998,-0.1999999999999993,0.6999999999999993,-0.034700000000000064,12.5,-1.6000000000000014,-1.7000000000000028,-0.005099999999999993,-2.1999999999999993,1.1000000000000014,-0.04920000000000002,0.5999999999999996,-2.8000000000000043,0.04059999999999997,3.3999999999999986,3.3000000000000007,0.04420000000000002,0.7999999999999972,0.34569444444444564,0.8193055555555588,-0.09376923611111099,-0.14263888888888876,0.25652777777777835,-0.08804159722222221,-0.4087499999999996,-1.0366666666666664,0.13431763888888898,0.08784722222222241,0.07375000000000131,0.16159722222222062,-0.9511111111111115,0.13861111111111168,0.6328472222222222,0.1847916666666669,0.7378472222222225,0.1400000000000059,-5.542708333333334,-0.10361798611111106,-0.11384548611111095,0.0733124305555557,-0.09693840277777774,-0.20444444444444354,-0.2183055555555562,-0.40233333333333476,-4.859881944444442,0.20218749999999996,1.3578263888888893,-1.0712013888888858,0.03070833333334022,-12.329722222222244,5.039583333333326,-1.136888888888889
283,2021/2/14,ORL,PHO,L 90-109,0,-8,-3,-0.07500000000000001,-2,-1,-0.027000000000000024,-6,-2,-0.153,3,6,-0.12,-19,8,3,0.07500000000000001,2,1,0.027000000000000024,6,2,0.153,-3,-6,0.12,19,-3.0,3.5,-0.053100000000000036,-4.100000000000001,1.7000000000000028,-0.08739999999999998,1.0999999999999996,1.8000000000000007,0.0029000000000000137,0.7999999999999989,2.1999999999999993,-0.036700000000000066,-4.099999999999994,2.799999999999997,2.5,0.015199999999999991,-0.10000000000000142,-2.6000000000000014,0.023599999999999954,2.9000000000000004,5.100000000000001,0.02779999999999999,0.20000000000000107,-1.6000000000000014,0.09189999999999987,8.700000000000003,-0.22958333333333503,2.005555555555558,-0.0794488888888889,-0.5111111111111113,0.7166666666666677,-0.11458409722222224,0.6659722222222226,1.032847222222222,0.05753222222222232,0.08715277777777808,-0.1172222222222219,-0.030069444444445814,-0.9302083333333331,-0.11736111111111114,0.5358333333333334,0.46312500000000023,-0.1450694444444447,-0.30430555555555827,-23.341319444444444,-0.10283972222222226,-0.10854215277777768,0.06968361111111115,0.04399374999999997,-1.2523541666666658,-1.2226319444444425,-2.0596597222222197,-4.169069444444439,-0.4261527777777777,1.4517708333333337,1.5050486111111114,-0.002104166666669016,-24.863472222222256,20.923194444444405,-4.6250625
284,2021/2/14,MEM,SAC,W 124-110,0,9,12,0.03200000000000003,8,24,-0.11099999999999988,1,-12,0.187,-5,-7,0.020000000000000018,14,-9,-12,-0.03200000000000003,-8,-24,0.11099999999999988,-1,12,-0.187,5,7,-0.020000000000000018,-14,0.19999999999999574,0.4000000000000057,-0.0017999999999999683,0.5,3.5,-0.031500000000000083,-0.29999999999999893,-3.1000000000000014,0.021899999999999975,0.8000000000000007,-1.1000000000000014,0.08290000000000008,0.9000000000000057,1.1999999999999957,-6.799999999999997,0.049699999999999966,-2.1999999999999993,-10.600000000000001,0.05080000000000001,3.4000000000000004,3.8000000000000007,0.06059999999999999,-2.8000000000000007,-1.3000000000000007,-0.07779999999999998,3.0,1.1379166666666665,1.3002083333333339,0.0690765277777779,0.03993055555555547,-1.7486111111111104,0.23339784722222215,-0.6485416666666666,-0.9536111111111112,0.10812576388888878,0.22930555555555543,0.6733333333333338,0.9026388888888897,0.8880555555555563,0.22930555555555554,-0.21291666666666664,-0.5642361111111107,0.2177777777777783,1.66722222222222,15.853472222222223,0.06698513888888902,0.08890013888888892,-0.1255297222222223,-0.12691694444444448,2.2987222222222226,2.3128472222222207,2.636743055555552,1.1421319444444435,0.3949444444444441,-0.560472222222222,-9.35618055555555,-0.018923611111109295,32.54319444444447,-14.684027777777786,3.2618263888888883
285,2021/2/14,MIN,TOR,W 116-112,0,5,-9,0.10600000000000004,-1,-15,0.14500000000000002,6,6,0.10699999999999998,-12,-12,-0.10200000000000009,4,-5,9,-0.10600000000000004,1,15,-0.14500000000000002,-6,-6,-0.10699999999999998,12,12,0.10200000000000009,-4,-0.8999999999999986,3.5,-0.029100000000000015,0.5,3.0999999999999943,-0.018699999999999994,-1.4000000000000004,0.3999999999999986,-0.04369999999999996,-7.5,-5.5,-0.14489999999999992,-10.700000000000003,2.1999999999999957,3.0,0.006300000000000028,7.100000000000001,13.600000000000001,-0.000300000000000078,-4.899999999999999,-10.600000000000001,-0.02629999999999999,-2.6999999999999993,-3.200000000000003,-0.005099999999999993,-3.200000000000003,-0.1764583333333336,-2.878333333333334,0.12565826388888895,0.5568749999999998,0.2848611111111117,0.03987826388888893,-2.3234722222222217,-2.431527777777777,-0.26962090277777795,-0.44333333333333347,0.3593055555555562,-0.08402777777777626,0.053124999999999645,-0.13416666666666655,0.5386111111111112,0.5002083333333325,-0.17812499999999964,-2.1195138888888874,5.9084722222222235,0.13311055555555573,0.17092833333333335,0.08963048611111107,-0.09963243055555548,-1.4306319444444444,-1.3822291666666668,0.5182916666666664,0.2955972222222236,-0.003631944444444146,1.3625138888888892,5.879013888888885,0.011499999999994515,8.58270833333333,-3.6581944444444616,0.93125
286,2021/2/14,BOS,WAS,L 91-104,0,-1,7,-0.041999999999999926,-3,2,-0.07300000000000001,2,5,0.023999999999999994,-13,-6,-0.261,-13,1,-7,0.041999999999999926,3,-2,0.07300000000000001,-2,-5,-0.023999999999999994,13,6,0.261,13,0.8999999999999986,-2.5,0.02479999999999999,-1.3000000000000007,0.7000000000000028,-0.03309999999999996,2.200000000000001,-3.200000000000003,0.09540000000000004,-4.0,-4.599999999999998,-0.02300000000000002,0.0,-2.799999999999997,-6.5,0.003500000000000003,-0.8000000000000007,-5.699999999999996,0.037899999999999934,-2.0,-0.7999999999999972,-0.0479,-4.699999999999999,-5.399999999999999,-0.04070000000000007,-12.299999999999997,-0.4668750000000004,-0.40013888888888793,-0.06175222222222221,0.11965277777777805,0.14201388888888866,0.0605752777777778,-2.3888194444444446,-2.0606249999999995,-0.3223244444444444,0.05986111111111103,-1.2763194444444452,-1.2164583333333328,-1.739375,-0.43881944444444443,-0.13763888888888884,-0.10076388888888954,0.010555555555555873,-3.202916666666665,-19.97479166666667,-0.0901904166666666,-0.050829930555555625,0.10082965277777778,0.02092652777777776,0.7583263888888876,0.7267986111111089,-0.7730555555555583,-10.099687499999998,-0.7776388888888888,-0.3307916666666666,2.0972430555555572,-0.017895833333341216,-13.265694444444435,13.385208333333324,-2.950652777777779
287,2021/2/13,ATL,IND,L 113-125,0,-2,1,-0.028000000000000025,1,1,0.007000000000000117,-3,0,-0.09700000000000003,-5,-4,-0.06900000000000006,-12,2,-1,0.028000000000000025,-1,-1,-0.007000000000000117,3,0,0.09700000000000003,5,4,0.06900000000000006,12,-2.0,-1.5999999999999943,-0.013500000000000012,-1.3999999999999986,-2.0999999999999943,0.0018000000000000238,-0.6000000000000014,0.5,-0.02300000000000002,6.5,6.5,0.05810000000000004,1.8999999999999915,2.299999999999997,0.5999999999999943,0.02200000000000002,3.599999999999998,3.299999999999997,0.034600000000000075,-1.299999999999999,-2.6999999999999957,-0.00830000000000003,2.3000000000000007,2.400000000000002,0.02729999999999999,5.599999999999994,-0.33680555555555536,-0.11562499999999432,-0.06581402777777773,-0.48,-0.3213194444444438,-0.18773493055555554,-0.45493055555555495,-0.27319444444444363,-0.22259840277777776,0.0021527777777777812,-0.730208333333334,-0.7280555555555548,0.10951388888888758,-0.49784722222222233,-0.27402777777777776,0.1572222222222226,0.22951388888888857,-1.6085416666666656,-16.270625000000003,-0.08686236111111101,-0.08853354166666683,0.0044344444444444076,-0.013022569444444465,-0.4303750000000015,-0.4352708333333375,-1.2599097222222237,0.42959027777777337,-0.5838541666666668,-0.6287361111111116,3.1106805555555557,0.01810416666666015,-15.623124999999987,12.400486111111078,-2.7767222222222228
