,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG_AVG.1,FGA_AVG.1,FG%_AVG.1,2P_AVG.1,2PA_AVG.1,2P%_AVG.1,3P_AVG.1,3PA_AVG.1,3P%_AVG.1,FT_AVG.1,FT%_AVG.1,PTS_AVG.1,FG_players,FGA_players,FG%_players,3P_players,3PA_players,3P%_players,FT_players,FTA_players,FT%_players,ORB_players,DRB_players,TRB_players,AST_players,STL_players,BLK_players,TOV_players,PF_players,PTS_players,TS%_players,3PAr_players,FTr_players,ORB%_players,TRB%_players,AST%_players,STL%_players,BLK%_players,TOV%_players,USG%_players,ORtg_players,A/T,EFF,y
543,0,11,19,0.032999999999999974,2,8,-0.03200000000000003,9,11,0.14799999999999994,-5,-12,0.15599999999999992,26,-11,-19,-0.032999999999999974,-2,-8,0.03200000000000003,-9,-11,-0.14799999999999994,5,12,-0.15599999999999992,-26,-0.30000000000000426,3.700000000000003,-0.0232,-4.0,-5.600000000000001,-0.02590000000000004,3.700000000000001,9.300000000000004,0.01150000000000001,1.1999999999999993,-1.6999999999999993,0.0989,4.300000000000011,-3.0,-2.6000000000000085,-0.020299999999999985,-3.0,-3.4000000000000057,-0.022699999999999942,0.0,0.7999999999999972,-0.00940000000000002,6.100000000000001,-0.015100000000000002,0.09999999999999433,1.157638888888887,2.0723611111111087,0.02756520833333332,0.7988194444444446,1.192916666666668,0.11279701388888885,0.0630555555555552,-0.5646527777777783,-0.0497144444444444,0.27791666666666665,-0.15347222222222226,0.12444444444444525,0.3346527777777779,0.6527777777777777,-0.07680555555555563,-0.8311805555555553,0.32291666666666674,3.1771527777777777,0.05119777777777778,0.05100951388888891,-0.2537880555555556,1.0572569444444446,0.5991944444444428,-1.135826388888887,1.13625,0.27960416666666665,-5.586645833333336,0.0020763888888879482,18.946249999999978,-0.4026234438967336,4.212222222222223,1
544,0,2,-6,0.05099999999999999,1,-9,0.10799999999999993,1,3,-0.0029999999999999467,-1,-2,0.019000000000000017,4,-2,6,-0.05099999999999999,-1,9,-0.10799999999999993,-1,-3,0.0029999999999999467,1,2,-0.019000000000000017,-4,-4.100000000000001,-7.799999999999998,-0.0050000000000000044,-4.0,-11.4,0.03850000000000009,-0.10000000000000142,3.6000000000000014,-0.045099999999999967,-2.5,-3.700000000000003,-0.004800000000000138,-10.800000000000011,-4.0,0.7999999999999972,-0.0519,-6.100000000000001,-6.200000000000002,-0.05169999999999997,2.1000000000000014,7.0,-0.022899999999999976,-6.0,-0.005199999999999982,-11.900000000000004,1.153125000000002,0.9766666666666666,0.005293749999999986,0.05395833333333312,0.6797916666666657,-0.07048958333333333,0.5308333333333333,0.5659027777777785,-0.18949277777777773,0.3152777777777779,2.4295833333333343,2.74486111111111,0.9347916666666668,-0.4679166666666668,0.3860416666666666,0.9769444444444442,-0.12333333333333353,2.89104166666667,0.02245277777777777,0.07694194444444448,0.0693242361111111,2.3487361111111107,4.374590277777776,4.302840277777782,-1.1102916666666671,0.9096041666666668,7.082923611111113,-0.009215277777776977,-0.20652777777782205,0.95685243104919,6.488819444444447,1
545,0,0,-2,0.01100000000000001,-1,-5,0.029000000000000026,1,3,-0.0040000000000000036,8,14,-0.14200000000000002,9,0,2,-0.01100000000000001,1,5,-0.029000000000000026,-1,-3,0.0040000000000000036,-8,-14,0.14200000000000002,-9,-0.2999999999999972,-2.5,0.0111,0.3000000000000007,-1.2999999999999972,0.019299999999999984,-0.5999999999999996,-1.2000000000000028,-0.008599999999999997,-5.9,-8.3,0.006700000000000039,-7.099999999999994,-2.799999999999997,-0.6999999999999886,-0.027600000000000013,-2.0,-0.6000000000000014,-0.029600000000000067,-0.8000000000000007,-0.10000000000000142,-0.024199999999999944,-3.4000000000000017,0.0040999999999999925,-9.800000000000011,-0.07083333333333464,-0.20708333333332973,0.06216347222222208,0.0188194444444445,0.3694444444444445,0.1529539583333333,1.1625000000000003,1.8384722222222232,-0.1192193055555556,0.6743055555555558,1.349930555555554,2.0242361111111107,0.04034722222222209,0.44590277777777776,-0.09055555555555556,0.4725000000000002,0.20041666666666733,1.039652777777782,0.06916520833333317,0.1032751388888889,0.3579084027777778,2.1213750000000013,2.527416666666665,-0.6610208333333301,0.3628611111111105,-0.13092361111111162,4.21575694444444,0.017305555555559238,1.3932638888888529,0.0853909465020573,3.459583333333337,1
546,0,-4,-1,-0.03999999999999998,2,17,-0.15100000000000002,-6,-18,-0.003000000000000003,19,16,0.4,5,4,1,0.03999999999999998,-2,-17,0.15100000000000002,6,18,0.003000000000000003,-19,-16,-0.4,-5,-2.6000000000000014,6.300000000000013,-0.0625,-1.3000000000000007,4.199999999999996,-0.06589999999999996,-1.299999999999999,2.1000000000000014,-0.059,1.1000000000000014,3.2,-0.08650000000000002,-5.3999999999999915,4.199999999999996,1.7000000000000028,0.03919999999999997,1.2999999999999972,-2.8999999999999986,0.055200000000000034,2.9000000000000004,4.599999999999998,0.03719999999999996,2.2,-0.0041999999999999815,13.5,-0.194166666666666,-0.8770833333333314,0.007743333333333323,-0.6435416666666662,-2.3040972222222216,0.021067847222222214,3.0076388888888888,2.656180555555556,0.3148402777777778,-0.18576388888888884,0.08979166666666671,-0.09597222222222436,-0.07111111111111112,0.16902777777777822,-0.5125694444444442,-1.0620138888888893,-1.3896527777777776,1.9757638888888884,0.0697059722222223,-0.1815909722222222,0.3684781944444445,-0.3325555555555555,-0.9101805555555575,1.3713541666666682,0.6245625000000001,-0.4974097222222227,-4.011791666666672,0.003368055555558413,3.856875000000031,0.06695873929248675,1.4651388888888868,1
547,0,0,-1,0.00599999999999995,-6,-11,-0.012000000000000007,6,10,0.035999999999999976,4,5,-0.013000000000000013,10,0,1,-0.00599999999999995,6,11,0.012000000000000007,-6,-10,-0.035999999999999976,-4,-5,0.013000000000000013,-10,1.1000000000000014,4.1000000000000085,-0.004500000000000004,2.7,2.6000000000000014,0.029499999999999967,-1.5999999999999996,1.5,-0.06529999999999997,3.299999999999997,4.799999999999997,-0.033199999999999896,3.8999999999999915,2.299999999999997,3.1000000000000085,0.00880000000000003,-0.3999999999999986,2.200000000000003,-0.034400000000000035,2.700000000000001,0.8999999999999986,0.06489999999999996,4.800000000000002,0.0524,12.099999999999996,-0.5476388888888906,-1.0295138888888893,0.04706812499999996,0.4145833333333335,0.6318749999999995,0.011098888888888936,-0.0353472222222222,-0.08437500000000009,0.20940847222222225,-0.29694444444444434,-0.5256944444444454,-0.8226388888888878,-0.11673611111111135,0.6091666666666666,-0.2580555555555555,-0.4649999999999999,0.12111111111111116,-0.7160416666666709,0.07613805555555564,0.10321680555555568,0.085111875,-0.11483333333333512,0.2750138888888909,3.028437499999999,1.4743124999999992,-1.2857986111111106,-0.5476250000000018,0.004590277777776207,16.317013888888894,0.2510454002389492,-1.3043055555555592,1
548,0,17,2,0.17800000000000005,3,-16,0.2260000000000001,14,18,0.19199999999999995,-6,-5,-0.14800000000000002,42,-17,-2,-0.17800000000000005,-3,16,-0.2260000000000001,-14,-18,-0.19199999999999995,6,5,0.14800000000000002,-42,-2.700000000000003,-5.8999999999999915,-0.003199999999999981,-5.599999999999998,-20.400000000000006,0.10899999999999993,2.8999999999999986,14.5,-0.05149999999999999,1.8000000000000007,2.3999999999999986,-0.0004999999999999449,-0.7000000000000028,1.5,2.799999999999997,0.0038999999999999604,-1.1000000000000014,1.8999999999999984,-0.03210000000000002,2.6,0.9000000000000057,0.068,2.9999999999999982,0.043100000000000034,8.600000000000009,1.027083333333333,-0.7513194444444462,0.2518232638888889,1.3343055555555556,1.5011111111111104,0.18498152777777785,-0.7625694444444443,-0.6968055555555555,-0.3585017361111111,-0.2481944444444445,0.5947222222222219,0.3465277777777773,1.6263888888888893,-0.10715277777777776,0.5652777777777778,-0.5527083333333332,0.5202777777777778,2.6259027777777764,0.3252043055555556,0.18648749999999992,-0.1013422222222222,-0.013854166666665169,1.5108958333333382,3.510756944444441,0.2079444444444445,1.7599444444444448,-6.068298611111107,0.010541666666668448,58.793749999999974,-2.942580726221888,5.056944444444444,1
549,0,5,10,-0.0010000000000000009,7,13,-0.0040000000000000036,-2,-3,-0.02899999999999997,-10,-13,0.07700000000000007,-2,-5,-10,0.0010000000000000009,-7,-13,0.0040000000000000036,2,3,0.02899999999999997,10,13,-0.07700000000000007,2,-2.700000000000003,-0.9000000000000057,-0.02679999999999999,-3.3000000000000007,-5.400000000000006,-0.011400000000000077,0.5999999999999996,4.5,-0.03600000000000003,4.699999999999998,4.599999999999998,0.04590000000000005,-0.10000000000000853,0.8999999999999986,-2.799999999999997,0.0257,0.0,-4.899999999999999,0.03969999999999997,0.8999999999999986,2.0999999999999943,-0.000199999999999978,7.4,-0.009199999999999986,10.099999999999994,0.896319444444444,1.6577083333333338,-0.03205652777777779,-0.0004861111111111871,-0.012291666666666146,-0.16408555555555548,-1.1126388888888887,-1.5775694444444457,-0.15269131944444436,-0.1426388888888892,0.16152777777777594,0.0188888888888874,0.4637500000000001,0.9027777777777776,-0.5354166666666665,-0.4904861111111114,0.7918055555555554,0.6795138888888896,-0.10235944444444443,-0.10910888888888892,-0.2395325,-0.3765208333333341,-0.2452222222222211,1.4847569444444382,1.4443194444444445,-1.3044444444444443,4.116131944444442,-0.018270833333332348,-14.035833333333313,-0.9454905847373634,1.5295138888888884,0
550,0,-7,-17,0.010000000000000007,-8,-16,-0.0050000000000000044,1,-1,0.045999999999999985,8,7,0.09500000000000007,-5,7,17,-0.010000000000000007,8,16,0.0050000000000000044,-1,1,-0.045999999999999985,-8,-7,-0.09500000000000007,5,3.5,-1.0,0.04359999999999997,-0.3000000000000007,-5.600000000000001,0.04480000000000006,3.8000000000000007,4.600000000000001,0.06519999999999998,3.9,4.5,0.0059000000000000155,14.699999999999989,0.7000000000000028,6.400000000000006,-0.02360000000000001,1.5,7.100000000000001,-0.03260000000000002,-0.8000000000000007,-0.7000000000000028,-0.020299999999999985,2.0,-0.010600000000000054,2.5999999999999943,-0.025902777777779384,-1.4068055555555592,0.0606624999999999,0.4384027777777775,0.11291666666666612,-0.1273039583333334,1.3314583333333336,1.2036111111111107,0.00786638888888902,-0.7593749999999997,1.027499999999999,0.2681249999999995,-0.008541666666666448,-0.7735416666666663,-0.16875000000000012,1.3039583333333329,-0.3621527777777782,1.7180555555555517,0.09419090277777777,0.05010597222222224,0.05967111111111115,-2.70375,-0.9242708333333348,3.325847222222216,-1.5449513888888893,-1.192534722222223,9.509770833333327,-0.009263888888888516,-11.478472222222235,-0.006550567183255945,1.0353472222222182,0
551,0,-5,1,-0.055999999999999994,7,12,0.008999999999999897,-12,-11,-0.16200000000000006,9,8,0.19500000000000006,-13,5,-1,0.055999999999999994,-7,-12,-0.008999999999999897,12,11,0.16200000000000006,-9,-8,-0.19500000000000006,13,4.5,1.8000000000000114,0.0429,2.3999999999999986,2.3000000000000043,0.024299999999999992,2.1,-0.5,0.05509999999999998,2.3000000000000007,2.8999999999999986,0.03399999999999992,13.400000000000004,-1.6000000000000014,1.5999999999999943,-0.02489999999999997,-2.7,-6.0,0.00780000000000003,1.0999999999999996,7.599999999999998,-0.05279999999999997,3.0,0.030599999999999964,0.9000000000000057,-0.5411111111111095,-0.2152083333333348,-0.09842423611111124,-1.4805555555555558,-1.5688888888888899,-0.08635347222222217,0.8251388888888884,0.6781944444444445,-0.0295415277777778,-0.4453472222222222,-0.6735416666666678,-1.1188888888888897,-1.5027777777777778,0.04138888888888892,-0.4001388888888888,-0.06493055555555594,-0.181111111111111,-1.7376388888888863,-0.15572437500000008,-0.0663372916666668,0.08719000000000003,-0.6762291666666678,-1.047666666666668,-4.924506944444452,-0.20016666666666627,-0.6008124999999991,1.0916041666666665,-0.0015625000000056846,-33.99777777777777,23.144385026737837,-4.718055555555553,0
552,0,3,10,-0.022999999999999958,2,6,-0.03399999999999992,1,4,-0.014000000000000012,1,-1,0.06900000000000006,8,-3,-10,0.022999999999999958,-2,-6,0.03399999999999992,-1,-4,0.014000000000000012,-1,1,-0.06900000000000006,-8,-0.7999999999999972,3.5999999999999943,-0.02910000000000001,-5.0,-2.5,-0.07009999999999994,4.199999999999998,6.100000000000001,0.07999999999999996,-1.3000000000000007,-2.7,0.033199999999999896,1.2999999999999972,2.3999999999999986,2.4000000000000057,0.015199999999999991,4.0,4.300000000000004,0.03749999999999998,-1.6000000000000014,-1.9000000000000057,-0.028799999999999992,0.2999999999999989,-0.07150000000000001,3.5,0.5045833333333327,1.3855555555555537,0.02281090277777776,0.5370138888888885,0.9061805555555588,0.05287180555555565,-0.002847222222221557,-0.3884722222222217,0.20018180555555554,0.44083333333333297,0.22083333333333446,0.6616666666666671,0.4988888888888878,0.3320833333333334,-0.10701388888888892,-0.7370833333333331,0.8686111111111112,1.5433333333333366,0.02742083333333356,-0.09355020833333333,-0.024313749999999967,2.495395833333335,2.244923611111112,0.9031319444444464,0.8451041666666674,0.280548611111112,-6.5089305555555566,0.004604166666666743,15.538194444444473,-0.6768419069153936,2.928958333333336,1
