,FG%.1_AVG,PTS.1_AVG,+/-_players_AVG,DRtg_players_AVG,winning_rate,y
277,0.0184999999999999,2.0999999999999943,-4.190777777999998,9.4986598,-0.28125,1
203,0.042,10.799999999999995,-9.783826388,14.937048699999972,-0.237650477,0
923,-0.0047999999999999,-7.599999999999994,6.894652777999999,-6.794833299999992,0.019138756,1
297,-0.0156999999999999,-0.0999999999999943,1.4822638890000002,8.133541600000015,-0.1186274509999999,0
614,-0.0379999999999999,-3.0,8.177430554999999,-4.456902800000023,-0.0753546099999999,1
68,0.0082,7.799999999999998,-5.361201389,7.749875000000002,-0.102122777,0
116,-0.0497,-8.700000000000003,4.3384166670000015,-4.2124722000000085,-0.0431338029999999,1
63,0.0039,3.200000000000003,-5.141125,3.335666600000025,-0.2754036089999999,1
786,0.0132,0.2000000000000028,-2.372236111,-6.729743099999991,-0.0809523810000001,0
354,0.0199,4.099999999999993,-3.4792986110000004,1.9754444000000149,0.086321721,1
471,-0.0488,-11.5,2.8728888889999995,-14.684430600000011,-0.098668281,1
60,-0.0015999999999999,-0.0999999999999943,-2.796881945,3.049979200000009,-0.218614718,1
13,-0.0082,6.599999999999994,3.123076389,3.985513900000001,0.11572536,1
862,-0.0079,-0.7000000000000028,2.306923611,-1.598152799999994,0.16,1
1061,0.0026999999999999,2.0999999999999943,1.6171597219999998,-5.709826399999997,-0.1,0
1081,0.022,2.200000000000003,2.451736111,1.6645972000000029,0.1785714289999999,1
314,-0.0353,-4.200000000000003,2.107027778,-5.9670208,0.0643656719999999,1
1021,0.06,7.0,-8.943694444999998,15.889347200000003,-0.2756410249999999,1
1117,0.0388,0.5,-2.0085277770000003,6.988291600000025,-0.5476190470000001,0
640,0.0165,-4.0,-1.3762152769999998,-6.831222199999999,0.0380434779999999,0
34,-0.0147999999999999,-1.6999999999999886,0.770048611,-4.949923600000004,-0.135101011,1
1113,-0.0381,-8.800000000000011,6.851930555,-14.632027699999997,0.0,1
438,-0.0193999999999999,1.0,3.328229167,-3.401555600000009,-0.06500848,1
405,0.0605999999999999,8.099999999999994,-3.590861111,10.583222200000009,-0.0333333329999999,0
186,0.0187999999999999,8.399999999999991,-2.918138889,11.18253470000002,-0.1023391809999999,0
220,-0.0160999999999999,-2.4000000000000057,5.970729167000001,-5.359055500000012,0.0999999999999999,0
302,0.0231,5.900000000000006,-5.824326388999999,2.891999999999996,-0.257575758,0
593,-0.0129999999999999,3.0,-3.9436875,4.0431389000000015,-0.06,0
80,-0.0469,-4.200000000000003,7.786444445000001,-4.972868100000014,0.0145442249999999,0
483,-0.0228999999999999,4.0,-2.415631945,2.371902800000001,0.1509353739999999,1
994,-0.0106999999999999,3.9000000000000057,2.106548611,2.4087500000000115,0.023809524,0
292,-0.0973,-19.399999999999988,15.951743056,-24.18565270000002,0.049295775,1
430,0.0135,-1.899999999999992,-2.1940625,-2.864791700000012,-0.1210134129999999,0
491,-0.0444,-4.700000000000003,0.8094861110000005,-2.2376597000000094,-0.036363636,1
1068,-0.02,-0.0999999999999943,3.8325,-0.0633679999999969,0.0,0
243,0.0065999999999999,-5.299999999999997,-3.208701389,-1.0544722000000064,-0.2789641070000001,0
246,-0.0453,-5.700000000000002,1.334451389,-1.4558332999999948,0.007042254,0
418,-0.015,4.699999999999988,-7.354027778,5.827381899999992,-0.062517366,0
1001,0.0470999999999999,15.399999999999991,0.3901874999999997,4.7932222999999965,-0.345238096,0
544,0.0181999999999999,-0.6999999999999886,5.117152778,-2.259520800000004,0.135490395,1
500,0.0654,8.5,-3.012409723,3.7383958000000206,-0.3557389929999999,1
417,-0.0148,-7.099999999999994,1.903555556,-6.725340299999999,0.083131558,1
0,-0.0406,-7.0,-2.777513889,-1.5601596999999856,-0.109766637,0
105,-0.0353,-2.200000000000003,4.505444445,-6.416402700000006,0.131493506,0
146,-0.0108999999999999,-0.6999999999999886,3.466666666,-0.2557916999999889,-0.129004329,0
478,-0.0045,5.299999999999997,0.406041667,8.434277800000004,0.054226475,1
429,-0.0247999999999999,0.0,7.461090277999999,-6.920756899999986,0.263440861,0
902,-0.0166,-5.5,2.0002499999999994,-4.364999999999995,-0.0238095239999999,0
315,-0.0413999999999999,-4.400000000000006,2.843534722,-12.428645899999992,0.3523809529999999,1
679,-0.028,-6.799999999999998,-3.789472222,-10.956041700000014,-0.2076006809999999,0
64,-0.0232,-10.0,0.939083333,-10.423812499999997,0.107036375,1
261,-0.0319999999999999,2.0,5.427805555,-2.9139583999999843,0.397802198,1
599,0.0191,-0.7000000000000028,-3.0099861110000004,-2.7229375000000005,-0.06462585,1
709,-0.0287,-2.9000000000000057,-0.031638889,0.7420694999999853,-0.003126954,0
938,-0.0214999999999999,-9.600000000000009,0.3851250000000004,-6.580638899999967,-0.029239767,0
606,9.9999999999989e-05,-0.5999999999999943,-1.211402778,-0.2451597000000021,-0.0719387759999999,0
26,-0.0338,-10.5,0.0766527780000001,-4.1254306000000165,0.1578947369999999,1
611,-0.0472,-1.7000000000000028,0.0354097219999998,-1.6340486,-0.1160962069999999,1
409,-0.0264,-2.700000000000003,2.340770834,-0.7261320000000069,-0.038797815,0
150,0.0345999999999999,4.0,5.7511875,-0.4793264000000193,0.0759493670000001,1
411,0.002,6.199999999999988,-4.044319444,11.501791600000017,0.101972771,0
461,0.0115,8.5,-2.945645834,4.734902699999992,-0.3605442179999999,1
985,0.0189999999999999,0.7000000000000028,2.777798611,-0.2999235999999712,0.448916408,0
790,-0.0019,-7.099999999999994,1.2123541670000009,-11.100979200000012,0.0789766409999999,0
403,-0.0494999999999999,-3.799999999999997,-1.5712291669999998,-3.532875000000004,0.0084611319999999,0
27,0.0161999999999999,0.2999999999999972,2.229152778,6.682513899999975,-0.258757728,0
1127,0.0091,12.200000000000005,-6.6097916670000005,9.290909700000013,0.166666667,0
49,-0.0300999999999999,-9.0,-0.023340278,-7.517812500000005,0.0216036559999999,1
752,-0.0320999999999999,-10.099999999999994,8.335951389,-10.348402800000017,0.2887218040000001,0
428,0.0291,10.700000000000005,-4.541673612,12.195979099999974,-0.428431372,1
356,-0.0054,7.799999999999998,-8.493534722,6.7217361000000295,-0.036538462,0
772,0.0084,-3.899999999999992,8.633666667,0.8599027999999862,0.346702317,0
